Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1824.582    -1824.582        0.000     0.0
2.5000        -1785.560    -1806.484       20.924   404.7
5.0000        -1786.378    -1807.291       20.913   404.5
7.5000        -1785.181    -1805.384       20.203   390.7
10.0000       -1785.515    -1805.687       20.173   390.2
12.5000       -1784.943    -1805.664       20.721   400.8
15.0000       -1785.619    -1805.369       19.751   382.0
17.5000       -1786.205    -1807.474       21.269   411.4
20.0000       -1785.671    -1806.315       20.645   399.3
22.5000       -1785.361    -1806.988       21.627   418.3
25.0000       -1785.828    -1806.362       20.534   397.1
27.5000       -1785.574    -1806.426       20.852   403.3
30.0000       -1785.175    -1805.592       20.417   394.9
32.5000       -1785.806    -1806.691       20.885   403.9
35.0000       -1785.759    -1806.225       20.466   395.8
37.5000       -1785.588    -1806.993       21.406   414.0
40.0000       -1785.327    -1805.976       20.649   399.4
42.5000       -1785.658    -1805.998       20.340   393.4
45.0000       -1785.867    -1805.669       19.802   383.0
47.5000       -1785.851    -1807.013       21.162   409.3
50.0000       -1785.409    -1805.622       20.213   390.9
