Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1763.288    -1794.130       30.842   596.5
0.2000        -1764.429    -1796.229       31.800   615.0
0.4000        -1763.663    -1796.036       32.373   626.1
0.6000        -1764.180    -1795.551       31.371   606.7
0.8000        -1765.997    -1795.620       29.623   572.9
1.0000        -1766.513    -1798.466       31.953   618.0
1.2000        -1768.509    -1796.303       27.793   537.6
1.4000        -1766.851    -1797.417       30.566   591.2
1.6000        -1766.453    -1796.255       29.802   576.4
1.8000        -1763.968    -1796.065       32.097   620.8
2.0000        -1762.086    -1793.713       31.627   611.7
2.2000        -1765.347    -1795.569       30.223   584.5
2.4000        -1764.737    -1794.921       30.184   583.8
2.6000        -1763.849    -1795.087       31.237   604.2
2.8000        -1763.902    -1793.085       29.183   564.4
3.0000        -1763.647    -1794.515       30.868   597.0
3.2000        -1765.187    -1796.151       30.964   598.9
3.4000        -1765.814    -1796.399       30.585   591.5
3.6000        -1763.474    -1795.621       32.147   621.7
3.8000        -1765.682    -1795.793       30.111   582.4
4.0000        -1766.583    -1796.329       29.746   575.3
4.2000        -1766.584    -1796.415       29.831   577.0
4.4000        -1764.262    -1794.815       30.553   590.9
4.6000        -1764.217    -1796.404       32.187   622.5
4.8000        -1763.555    -1795.320       31.765   614.4
5.0000        -1763.692    -1795.803       32.111   621.1
5.2000        -1764.862    -1794.855       29.992   580.1
5.4000        -1764.672    -1796.870       32.198   622.7
5.6000        -1763.650    -1795.262       31.612   611.4
5.8000        -1763.949    -1796.339       32.390   626.5
6.0000        -1762.468    -1793.489       31.021   600.0
6.2000        -1762.752    -1793.250       30.497   589.8
6.4000        -1761.556    -1793.081       31.524   609.7
6.6000        -1760.965    -1795.929       34.964   676.2
6.8000        -1761.321    -1795.993       34.671   670.6
7.0000        -1762.243    -1794.556       32.313   625.0
7.2000        -1763.538    -1796.041       32.504   628.6
7.4000        -1765.056    -1795.316       30.260   585.3
7.6000        -1763.548    -1794.890       31.343   606.2
7.8000        -1764.117    -1794.555       30.437   588.7
8.0000        -1764.076    -1796.449       32.373   626.1
8.2000        -1763.042    -1795.453       32.411   626.9
8.4000        -1764.501    -1796.662       32.161   622.0
8.6000        -1767.438    -1797.342       29.904   578.4
8.8000        -1766.020    -1797.992       31.972   618.4
9.0000        -1767.356    -1797.396       30.040   581.0
