Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1795.522    -1810.877       15.355   297.0
0.2000        -1797.033    -1811.905       14.872   287.6
0.4000        -1795.486    -1811.903       16.417   317.5
0.6000        -1795.622    -1811.200       15.578   301.3
0.8000        -1795.639    -1810.934       15.295   295.8
1.0000        -1795.803    -1811.566       15.763   304.9
1.2000        -1796.440    -1811.344       14.904   288.3
1.4000        -1797.183    -1812.257       15.074   291.5
1.6000        -1795.822    -1811.087       15.264   295.2
1.8000        -1796.301    -1811.060       14.759   285.4
2.0000        -1795.587    -1811.403       15.816   305.9
2.2000        -1795.452    -1810.723       15.272   295.4
2.4000        -1794.059    -1809.220       15.161   293.2
2.6000        -1795.130    -1810.807       15.677   303.2
2.8000        -1794.711    -1810.518       15.806   305.7
3.0000        -1795.825    -1810.606       14.781   285.9
3.2000        -1794.820    -1810.388       15.568   301.1
3.4000        -1794.350    -1810.752       16.403   317.2
3.6000        -1794.175    -1810.437       16.262   314.5
3.8000        -1794.319    -1810.716       16.397   317.1
4.0000        -1795.018    -1811.073       16.055   310.5
4.2000        -1794.263    -1810.248       15.985   309.2
4.4000        -1795.547    -1810.719       15.172   293.4
4.6000        -1794.806    -1810.162       15.356   297.0
4.8000        -1794.879    -1810.376       15.498   299.7
5.0000        -1795.420    -1810.280       14.860   287.4
5.2000        -1795.024    -1810.773       15.749   304.6
5.4000        -1795.949    -1811.182       15.233   294.6
5.6000        -1794.903    -1810.407       15.504   299.9
5.8000        -1795.221    -1810.530       15.310   296.1
6.0000        -1794.912    -1809.686       14.774   285.7
6.2000        -1794.293    -1809.747       15.454   298.9
6.4000        -1795.427    -1811.018       15.590   301.5
6.6000        -1795.345    -1811.272       15.928   308.1
6.8000        -1794.179    -1810.292       16.113   311.6
7.0000        -1793.712    -1810.712       17.000   328.8
7.2000        -1793.358    -1810.401       17.043   329.6
7.4000        -1795.065    -1810.264       15.199   294.0
7.6000        -1795.167    -1812.366       17.200   332.7
7.8000        -1795.993    -1810.581       14.589   282.2
8.0000        -1796.823    -1811.512       14.689   284.1
8.2000        -1796.129    -1811.502       15.372   297.3
8.4000        -1796.273    -1811.050       14.777   285.8
8.6000        -1796.290    -1811.221       14.931   288.8
8.8000        -1796.446    -1811.235       14.790   286.0
9.0000        -1795.998    -1811.343       15.345   296.8
9.2000        -1796.605    -1811.579       14.974   289.6
9.4000        -1796.206    -1812.106       15.900   307.5
9.6000        -1796.073    -1812.131       16.058   310.6
9.8000        -1795.392    -1811.160       15.768   305.0
10.0000       -1796.010    -1811.710       15.700   303.7
10.2000       -1794.807    -1810.906       16.098   311.4
10.4000       -1795.047    -1810.400       15.353   296.9
10.6000       -1796.040    -1811.898       15.858   306.7
10.8000       -1795.729    -1811.115       15.386   297.6
11.0000       -1795.105    -1810.457       15.351   296.9
11.2000       -1795.422    -1811.399       15.978   309.0
11.4000       -1796.011    -1811.787       15.776   305.1
11.6000       -1796.062    -1811.500       15.438   298.6
11.8000       -1794.685    -1811.625       16.941   327.6
12.0000       -1795.317    -1810.860       15.543   300.6
12.2000       -1796.327    -1811.356       15.029   290.7
12.4000       -1795.328    -1811.154       15.826   306.1
12.6000       -1795.329    -1811.128       15.799   305.6
12.8000       -1796.301    -1811.566       15.265   295.2
13.0000       -1795.528    -1810.984       15.456   298.9
