Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1824.582    -1824.582        0.000     0.0
2.5000        -1795.500    -1810.419       14.919   288.5
5.0000        -1795.589    -1811.877       16.288   315.0
7.5000        -1795.124    -1810.626       15.502   299.8
10.0000       -1795.423    -1810.524       15.101   292.1
12.5000       -1795.349    -1811.003       15.654   302.8
15.0000       -1795.667    -1810.944       15.277   295.5
17.5000       -1795.676    -1811.427       15.750   304.6
20.0000       -1795.510    -1811.005       15.495   299.7
22.5000       -1795.171    -1810.381       15.209   294.2
25.0000       -1795.632    -1811.865       16.233   314.0
27.5000       -1795.344    -1811.334       15.990   309.3
30.0000       -1795.644    -1811.292       15.648   302.6
32.5000       -1795.910    -1811.718       15.808   305.7
35.0000       -1795.499    -1811.083       15.584   301.4
37.5000       -1795.315    -1811.741       16.426   317.7
40.0000       -1795.191    -1810.727       15.537   300.5
42.5000       -1795.783    -1810.525       14.742   285.1
45.0000       -1795.862    -1811.643       15.781   305.2
47.5000       -1795.174    -1810.712       15.538   300.5
50.0000       -1795.398    -1810.350       14.952   289.2
