Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1824.582    -1824.582        0.000     0.0
2.5000        -1765.369    -1795.983       30.614   592.1
5.0000        -1764.618    -1794.437       29.819   576.7
7.5000        -1764.910    -1795.012       30.102   582.2
10.0000       -1763.855    -1794.046       30.192   583.9
12.5000       -1765.062    -1797.080       32.018   619.3
15.0000       -1764.576    -1794.768       30.192   583.9
17.5000       -1765.544    -1795.393       29.849   577.3
20.0000       -1766.128    -1796.868       30.739   594.5
22.5000       -1765.763    -1796.004       30.241   584.9
25.0000       -1763.692    -1794.854       31.162   602.7
27.5000       -1764.391    -1795.721       31.331   606.0
30.0000       -1765.222    -1796.547       31.325   605.9
32.5000       -1764.310    -1793.757       29.447   569.5
35.0000       -1763.165    -1794.787       31.622   611.6
37.5000       -1764.837    -1794.366       29.529   571.1
40.0000       -1764.278    -1794.997       30.720   594.1
42.5000       -1764.462    -1795.524       31.062   600.8
45.0000       -1762.706    -1793.126       30.420   588.3
47.5000       -1763.869    -1794.496       30.627   592.3
50.0000       -1764.790    -1795.358       30.567   591.2
