Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1785.530    -1806.023       20.493   396.4
0.2000        -1784.647    -1805.344       20.697   400.3
0.4000        -1784.895    -1806.237       21.342   412.8
0.6000        -1785.072    -1806.364       21.292   411.8
0.8000        -1784.770    -1804.813       20.043   387.6
1.0000        -1784.653    -1805.521       20.869   403.6
1.2000        -1784.914    -1805.529       20.615   398.7
1.4000        -1786.731    -1806.704       19.973   386.3
1.6000        -1785.591    -1806.013       20.421   395.0
1.8000        -1783.829    -1804.878       21.049   407.1
2.0000        -1785.441    -1805.468       20.027   387.3
2.2000        -1785.675    -1806.489       20.813   402.6
2.4000        -1784.854    -1805.827       20.974   405.7
2.6000        -1784.282    -1805.717       21.434   414.6
2.8000        -1785.825    -1806.120       20.294   392.5
3.0000        -1786.884    -1807.588       20.704   400.4
3.2000        -1786.707    -1806.351       19.644   379.9
3.4000        -1787.218    -1806.728       19.511   377.4
3.6000        -1786.888    -1807.438       20.550   397.5
3.8000        -1785.760    -1805.714       19.954   385.9
4.0000        -1786.581    -1805.956       19.374   374.7
4.2000        -1786.214    -1808.047       21.833   422.3
4.4000        -1786.840    -1807.760       20.920   404.6
4.6000        -1786.298    -1805.993       19.695   380.9
4.8000        -1785.883    -1806.106       20.223   391.1
5.0000        -1785.516    -1805.672       20.156   389.8
5.2000        -1786.530    -1805.510       18.980   367.1
5.4000        -1787.409    -1806.939       19.530   377.7
5.6000        -1787.203    -1806.786       19.583   378.7
5.8000        -1787.145    -1807.447       20.302   392.7
6.0000        -1787.150    -1806.899       19.748   382.0
6.2000        -1787.151    -1807.263       20.112   389.0
6.4000        -1785.755    -1807.194       21.439   414.6
6.6000        -1784.080    -1804.918       20.837   403.0
6.8000        -1784.135    -1805.597       21.462   415.1
7.0000        -1785.299    -1805.881       20.581   398.1
7.2000        -1786.925    -1805.705       18.781   363.2
7.4000        -1784.901    -1805.523       20.622   398.8
7.6000        -1785.594    -1806.434       20.840   403.1
7.8000        -1787.011    -1806.950       19.939   385.6
8.0000        -1786.151    -1806.015       19.864   384.2
8.2000        -1785.280    -1805.995       20.716   400.7
8.4000        -1785.931    -1806.614       20.682   400.0
8.6000        -1785.596    -1806.334       20.738   401.1
8.8000        -1784.433    -1805.596       21.163   409.3
9.0000        -1784.135    -1805.684       21.548   416.8
9.2000        -1785.552    -1806.166       20.614   398.7
9.4000        -1786.002    -1806.268       20.266   392.0
9.6000        -1787.029    -1806.541       19.512   377.4
9.8000        -1786.102    -1807.118       21.016   406.5
10.0000       -1785.708    -1805.987       20.279   392.2
10.2000       -1785.740    -1806.137       20.397   394.5
10.4000       -1787.038    -1807.064       20.026   387.3
10.6000       -1786.408    -1805.761       19.353   374.3
10.8000       -1786.274    -1806.482       20.208   390.8
11.0000       -1786.210    -1806.050       19.840   383.7
11.2000       -1786.494    -1807.092       20.598   398.4
11.4000       -1785.517    -1806.544       21.027   406.7
11.6000       -1786.420    -1806.581       20.161   389.9
11.8000       -1787.517    -1806.894       19.377   374.8
12.0000       -1786.726    -1807.431       20.705   400.5
12.2000       -1784.386    -1805.413       21.027   406.7
12.4000       -1785.659    -1806.575       20.916   404.5
12.6000       -1784.863    -1805.999       21.136   408.8
12.8000       -1785.813    -1806.365       20.552   397.5
13.0000       -1786.256    -1805.948       19.692   380.9
13.2000       -1786.228    -1806.890       20.662   399.6
13.4000       -1784.043    -1805.029       20.986   405.9
13.6000       -1785.348    -1806.676       21.329   412.5
13.8000       -1787.044    -1807.874       20.830   402.9
14.0000       -1787.580    -1807.003       19.422   375.6
14.2000       -1785.981    -1806.951       20.970   405.6
14.4000       -1784.374    -1805.325       20.951   405.2
14.6000       -1785.366    -1806.305       20.939   405.0
14.8000       -1786.508    -1807.705       21.197   410.0
15.0000       -1786.005    -1806.357       20.351   393.6
15.2000       -1785.096    -1806.353       21.257   411.1
15.4000       -1783.174    -1804.533       21.359   413.1
15.6000       -1783.337    -1805.645       22.308   431.5
15.8000       -1784.965    -1805.941       20.976   405.7
16.0000       -1784.409    -1806.725       22.317   431.6
16.2000       -1784.815    -1805.291       20.476   396.0
