Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -7122.34     -7122.34         0.00     0.0
0.1000         -7091.21     -7109.61        18.40   139.1
0.2000         -7072.83     -7098.44        25.61   193.7
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.3000         -7060.86     -7084.76        23.90   180.7
0.4000         -7053.78     -7100.62        46.85   354.3
0.5000         -7050.56     -7094.67        44.12   333.6
0.6000         -7047.49     -7087.25        39.76   300.7
0.7000         -7046.42     -7087.73        41.30   312.4
0.8000         -7044.62     -7083.90        39.28   297.0
0.9000         -7043.88     -7084.95        41.06   310.5
1.0000         -7043.84     -7084.40        40.55   306.7
1.1000         -7043.29     -7087.38        44.08   333.4
1.2000         -7042.92     -7087.23        44.31   335.1
1.3000         -7043.12     -7084.97        41.85   316.5
1.4000         -7042.74     -7086.77        44.03   333.0
1.5000         -7042.73     -7084.80        42.07   318.1
1.6000         -7042.84     -7085.52        42.68   322.8
1.7000         -7042.45     -7086.33        43.88   331.8
1.8000         -7042.70     -7085.61        42.91   324.5
1.9000         -7042.58     -7086.30        43.72   330.6
