Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -7122.34     -7122.34         0.00     0.0
0.1000         -7088.27     -7108.21        19.94   150.8
0.2000         -7068.04     -7095.71        27.67   209.3
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.3000         -7054.79     -7080.22        25.43   192.3
0.4000         -7047.08     -7098.13        51.05   386.1
0.5000         -7043.27     -7092.11        48.84   369.3
0.6000         -7039.70     -7081.89        42.20   319.1
0.7000         -7038.69     -7082.73        44.04   333.1
0.8000         -7036.58     -7081.53        44.95   339.9
0.9000         -7036.11     -7080.75        44.64   337.6
1.0000         -7035.68     -7078.87        43.19   326.6
1.1000         -7035.13     -7083.50        48.38   365.8
1.2000         -7034.75     -7082.83        48.08   363.6
1.3000         -7034.79     -7081.59        46.79   353.9
1.4000         -7034.48     -7082.97        48.49   366.7
1.5000         -7034.54     -7082.60        48.06   363.5
1.6000         -7034.64     -7080.70        46.06   348.3
1.7000         -7034.34     -7084.06        49.71   375.9
1.8000         -7034.39     -7080.98        46.59   352.3
1.9000         -7034.45     -7081.43        46.97   355.2
2.0000         -7034.26     -7081.29        47.03   355.7
