Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3394.721    -3394.721        0.000     0.0
0.0500        -3402.461    -3430.126       27.666   257.2
0.1000        -3395.693    -3436.884       41.192   383.0
0.1500        -3396.761    -3425.576       28.815   267.9
0.2000        -3396.386    -3428.808       32.421   301.5
0.2500        -3395.198    -3425.346       30.148   280.3
0.3000        -3392.794    -3431.331       38.537   358.3
0.3500        -3395.590    -3424.511       28.921   268.9
0.4000        -3392.385    -3436.115       43.730   406.6
0.4500        -3392.960    -3432.215       39.256   365.0
0.5000        -3394.289    -3427.144       32.855   305.5
0.5500        -3390.640    -3432.944       42.304   393.4
0.6000        -3395.278    -3430.746       35.468   329.8
0.6500        -3391.846    -3418.020       26.174   243.4
0.7000        -3394.314    -3426.715       32.400   301.3
0.7500        -3392.973    -3424.530       31.558   293.4
0.8000        -3399.731    -3431.729       31.998   297.5
0.8500        -3390.948    -3422.674       31.726   295.0
0.9000        -3391.684    -3440.097       48.413   450.2
0.9500        -3392.024    -3425.600       33.576   312.2
1.0000        -3392.817    -3427.887       35.070   326.1
1.0500        -3393.229    -3432.892       39.663   368.8
1.1000        -3390.714    -3419.171       28.457   264.6
1.1500        -3389.168    -3421.884       32.716   304.2
1.2000        -3391.287    -3434.129       42.842   398.4
1.2500        -3390.945    -3429.198       38.253   355.7
1.3000        -3390.211    -3423.249       33.038   307.2
1.3500        -3392.790    -3429.843       37.054   344.5
1.4000        -3391.166    -3425.083       33.918   315.4
1.4500        -3393.392    -3436.532       43.140   401.1
1.5000        -3394.918    -3429.669       34.751   323.1
1.5500        -3391.001    -3423.881       32.879   305.7
1.6000        -3392.650    -3432.236       39.585   368.1
1.6500        -3395.632    -3428.345       32.713   304.2
1.7000        -3391.652    -3431.037       39.385   366.2
1.7500        -3392.073    -3431.642       39.568   367.9
1.8000        -3392.907    -3420.305       27.398   254.8
1.8500        -3390.716    -3428.928       38.212   355.3
1.9000        -3392.614    -3425.897       33.283   309.5
1.9500        -3389.828    -3424.279       34.450   320.3
2.0000        -3391.780    -3427.872       36.092   335.6
2.0500        -3392.152    -3428.087       35.935   334.1
2.1000        -3392.065    -3428.757       36.693   341.2
2.1500        -3391.375    -3427.593       36.218   336.8
2.2000        -3390.885    -3425.845       34.960   325.1
2.2500        -3391.757    -3426.765       35.008   325.5
2.3000        -3391.750    -3426.264       34.514   320.9
2.3500        -3390.557    -3426.691       36.134   336.0
2.4000        -3391.315    -3428.250       36.935   343.4
2.4500        -3390.964    -3426.233       35.269   327.9
2.5000        -3390.919    -3426.669       35.750   332.4
2.5500        -3390.968    -3426.314       35.346   328.7
2.6000        -3391.292    -3428.185       36.894   343.1
2.6500        -3390.998    -3426.575       35.578   330.8
2.7000        -3391.386    -3427.180       35.795   332.8
2.7500        -3390.688    -3426.034       35.347   328.7
2.8000        -3390.759    -3427.052       36.293   337.5
2.8500        -3390.899    -3425.851       34.953   325.0
2.9000        -3391.000    -3425.755       34.755   323.2
2.9500        -3391.124    -3427.776       36.653   340.8
3.0000        -3390.497    -3425.777       35.280   328.0
3.0500        -3390.336    -3425.478       35.142   326.8
3.1000        -3390.619    -3425.877       35.258   327.8
3.1500        -3391.106    -3426.824       35.718   332.1
3.2000        -3390.994    -3427.497       36.502   339.4
3.2500        -3391.295    -3426.258       34.963   325.1
3.3000        -3391.061    -3426.565       35.504   330.1
3.3500        -3391.247    -3425.638       34.391   319.8
3.4000        -3390.956    -3427.866       36.910   343.2
3.4500        -3390.996    -3426.415       35.420   329.3
3.5000        -3391.187    -3426.002       34.815   323.7
3.5500        -3390.725    -3426.259       35.534   330.4
3.6000        -3391.072    -3427.552       36.480   339.2
3.6500        -3390.828    -3427.502       36.673   341.0
3.7000        -3390.866    -3426.224       35.358   328.8
