Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3394.721    -3394.721        0.000     0.0
0.0500        -3401.604    -3429.633       28.029   260.6
0.1000        -3394.129    -3436.181       42.052   391.0
0.1500        -3394.552    -3424.188       29.637   275.6
0.2000        -3393.687    -3427.475       33.788   314.2
0.2500        -3392.147    -3423.739       31.592   293.8
0.3000        -3389.659    -3430.567       40.908   380.4
0.3500        -3392.326    -3422.340       30.013   279.1
0.4000        -3388.716    -3437.704       48.988   455.5
0.4500        -3389.013    -3435.131       46.118   428.8
0.5000        -3390.370    -3424.074       33.703   313.4
0.5500        -3388.094    -3426.899       38.805   360.8
0.6000        -3392.685    -3420.302       27.618   256.8
0.6500        -3389.780    -3415.545       25.764   239.6
0.7000        -3389.016    -3429.062       40.046   372.4
0.7500        -3389.756    -3428.620       38.865   361.4
0.8000        -3394.825    -3427.965       33.140   308.2
0.8500        -3386.941    -3420.005       33.064   307.4
0.9000        -3388.434    -3426.146       37.712   350.7
0.9500        -3389.309    -3426.017       36.708   341.3
1.0000        -3388.498    -3415.488       26.989   251.0
1.0500        -3386.685    -3426.213       39.528   367.6
1.1000        -3385.109    -3412.127       27.019   251.2
1.1500        -3383.979    -3417.233       33.253   309.2
1.2000        -3381.115    -3420.073       38.957   362.2
1.2500        -3386.452    -3427.598       41.146   382.6
1.3000        -3385.454    -3427.074       41.620   387.0
1.3500        -3385.583    -3423.070       37.487   348.6
1.4000        -3383.475    -3421.472       37.997   353.3
1.4500        -3383.550    -3421.715       38.165   354.9
1.5000        -3384.801    -3424.007       39.206   364.6
1.5500        -3384.855    -3422.808       37.953   352.9
1.6000        -3385.020    -3423.015       37.995   353.3
1.6500        -3384.922    -3423.215       38.293   356.1
1.7000        -3385.605    -3424.651       39.046   363.1
1.7500        -3386.359    -3423.114       36.755   341.8
1.8000        -3386.316    -3423.898       37.583   349.5
1.8500        -3386.546    -3424.984       38.439   357.4
1.9000        -3386.442    -3425.437       38.995   362.6
1.9500        -3386.393    -3423.625       37.232   346.2
2.0000        -3386.308    -3423.743       37.435   348.1
2.0500        -3386.489    -3423.824       37.335   347.2
2.1000        -3386.170    -3423.051       36.881   342.9
2.1500        -3386.179    -3424.822       38.644   359.3
2.2000        -3386.236    -3424.711       38.476   357.8
2.2500        -3386.733    -3425.441       38.708   359.9
2.3000        -3386.146    -3424.072       37.926   352.7
2.3500        -3386.369    -3424.975       38.606   359.0
2.4000        -3386.723    -3424.714       37.991   353.3
2.4500        -3385.907    -3421.879       35.972   334.5
2.5000        -3385.555    -3423.640       38.085   354.1
2.5500        -3385.835    -3424.367       38.533   358.3
2.6000        -3386.144    -3423.160       37.016   344.2
2.6500        -3386.107    -3423.913       37.806   351.5
2.7000        -3385.986    -3422.944       36.958   343.7
2.7500        -3386.051    -3424.700       38.649   359.4
2.8000        -3386.514    -3423.324       36.810   342.3
2.8500        -3386.109    -3424.191       38.082   354.1
2.9000        -3386.313    -3424.234       37.921   352.6
2.9500        -3386.392    -3424.711       38.320   356.3
3.0000        -3386.173    -3425.682       39.509   367.4
3.0500        -3386.476    -3422.779       36.304   337.6
3.1000        -3386.183    -3425.041       38.858   361.3
3.1500        -3386.744    -3424.277       37.532   349.0
3.2000        -3387.083    -3425.860       38.777   360.6
3.2500        -3386.483    -3425.259       38.775   360.6
3.3000        -3386.684    -3425.678       38.994   362.6
3.3500        -3386.892    -3425.779       38.887   361.6
3.4000        -3387.098    -3424.543       37.445   348.2
3.4500        -3386.633    -3424.396       37.763   351.1
3.5000        -3387.056    -3426.165       39.109   363.7
3.5500        -3387.507    -3425.237       37.730   350.8
3.6000        -3387.858    -3426.103       38.245   355.6
3.6500        -3387.233    -3425.267       38.034   353.7
3.7000        -3387.566    -3426.529       38.964   362.3
3.7500        -3387.148    -3425.029       37.881   352.2
3.8000        -3386.621    -3424.868       38.247   355.6
3.8500        -3387.577    -3425.801       38.224   355.4
3.9000        -3387.452    -3424.380       36.928   343.4
3.9500        -3387.772    -3426.152       38.381   356.9
4.0000        -3387.520    -3425.660       38.140   354.6
4.0500        -3387.975    -3425.170       37.195   345.9
4.1000        -3387.904    -3425.756       37.852   352.0
4.1500        -3387.702    -3425.846       38.145   354.7
4.2000        -3388.433    -3426.750       38.317   356.3
4.2500        -3388.025    -3425.688       37.663   350.2
4.3000        -3388.000    -3426.607       38.607   359.0
4.3500        -3387.982    -3425.689       37.707   350.6
4.4000        -3388.239    -3424.105       35.866   333.5
4.4500        -3387.852    -3424.691       36.839   342.5
4.5000        -3387.353    -3426.214       38.861   361.4
4.5500        -3388.013    -3427.456       39.443   366.8
4.6000        -3388.111    -3424.161       36.050   335.2
4.6500        -3387.669    -3426.537       38.867   361.4
4.7000        -3387.563    -3426.902       39.340   365.8
4.7500        -3388.270    -3425.985       37.715   350.7
4.8000        -3387.798    -3426.103       38.305   356.2
4.8500        -3387.638    -3424.545       36.907   343.2
4.9000        -3387.514    -3425.494       37.980   353.2
4.9500        -3387.736    -3426.630       38.894   361.7
5.0000        -3388.022    -3426.296       38.274   355.9
5.0500        -3387.737    -3426.413       38.675   359.6
5.1000        -3387.742    -3425.080       37.338   347.2
5.1500        -3387.757    -3425.592       37.835   351.8
5.2000        -3387.496    -3425.240       37.745   351.0
5.2500        -3387.461    -3424.424       36.963   343.7
5.3000        -3387.815    -3427.588       39.773   369.8
5.3500        -3387.897    -3425.792       37.895   352.4
5.4000        -3387.614    -3426.130       38.515   358.1
5.4500        -3387.785    -3426.167       38.382   356.9
5.5000        -3387.751    -3424.461       36.710   341.3
5.5500        -3387.881    -3426.764       38.883   361.6
5.6000        -3388.263    -3426.408       38.145   354.7
5.6500        -3387.903    -3425.331       37.428   348.0
5.7000        -3388.341    -3426.499       38.157   354.8
5.7500        -3388.483    -3426.329       37.846   351.9
5.8000        -3388.367    -3426.350       37.983   353.2
5.8500        -3388.497    -3426.028       37.530   349.0
5.9000        -3388.224    -3426.409       38.186   355.1
5.9500        -3388.475    -3425.955       37.480   348.5
6.0000        -3388.469    -3425.208       36.739   341.6
6.0500        -3388.790    -3426.458       37.668   350.3
6.1000        -3388.158    -3426.125       37.967   353.0
6.1500        -3388.674    -3426.905       38.231   355.5
6.2000        -3388.680    -3425.194       36.514   339.5
6.2500        -3388.654    -3426.380       37.726   350.8
6.3000        -3388.244    -3425.142       36.898   343.1
6.3500        -3388.026    -3427.281       39.255   365.0
6.4000        -3388.417    -3424.998       36.581   340.1
6.4500        -3387.968    -3426.538       38.570   358.6
6.5000        -3388.030    -3424.998       36.968   343.7
6.5500        -3387.572    -3425.868       38.296   356.1
6.6000        -3387.704    -3424.515       36.811   342.3
6.6500        -3387.666    -3426.287       38.621   359.1
6.7000        -3387.919    -3425.222       37.303   346.9
6.7500        -3387.655    -3426.306       38.651   359.4
6.8000        -3387.684    -3424.333       36.649   340.8
6.8500        -3388.089    -3425.283       37.194   345.8
6.9000        -3387.794    -3426.057       38.263   355.8
6.9500        -3387.993    -3426.104       38.111   354.4
7.0000        -3387.740    -3425.361       37.621   349.8
7.0500        -3387.903    -3425.857       37.954   352.9
7.1000        -3387.582    -3425.548       37.967   353.0
7.1500        -3388.010    -3425.192       37.182   345.7
7.2000        -3388.490    -3426.630       38.141   354.6
7.2500        -3388.297    -3425.185       36.887   343.0
7.3000        -3388.571    -3426.934       38.364   356.7
7.3500        -3388.447    -3427.216       38.768   360.5
7.4000        -3388.806    -3427.559       38.753   360.3
7.4500        -3389.267    -3427.938       38.672   359.6
7.5000        -3388.815    -3425.622       36.807   342.3
7.5500        -3388.475    -3425.737       37.263   346.5
7.6000        -3388.459    -3425.670       37.211   346.0
7.6500        -3388.082    -3425.243       37.161   345.5
7.7000        -3388.212    -3425.850       37.638   350.0
7.7500        -3387.730    -3425.860       38.130   354.6
7.8000        -3388.061    -3426.419       38.358   356.7
7.8500        -3388.085    -3428.077       39.992   371.9
7.9000        -3387.885    -3426.096       38.211   355.3
7.9500        -3387.968    -3425.553       37.585   349.5
8.0000        -3387.806    -3426.117       38.312   356.2
8.0500        -3387.947    -3426.176       38.229   355.5
8.1000        -3388.156    -3424.897       36.741   341.6
8.1500        -3388.132    -3427.440       39.309   365.5
8.2000        -3388.467    -3426.411       37.944   352.8
8.2500        -3388.117    -3426.163       38.046   353.8
8.3000        -3388.573    -3427.336       38.764   360.4
8.3500        -3389.089    -3425.940       36.851   342.7
8.4000        -3388.927    -3425.759       36.832   342.5
8.4500        -3388.612    -3425.254       36.642   340.7
8.5000        -3388.880    -3425.607       36.728   341.5
8.5500        -3388.847    -3427.376       38.529   358.3
8.6000        -3388.661    -3427.369       38.708   359.9
8.6500        -3388.840    -3426.183       37.344   347.2
8.7000        -3388.783    -3427.145       38.362   356.7
8.7500        -3388.697    -3425.635       36.938   343.5
8.8000        -3388.705    -3427.121       38.416   357.2
8.8500        -3388.170    -3425.427       37.258   346.4
8.9000        -3388.561    -3426.375       37.813   351.6
8.9500        -3388.608    -3427.780       39.173   364.2
9.0000        -3388.545    -3425.390       36.845   342.6
9.0500        -3388.154    -3426.606       38.453   357.6
9.1000        -3388.411    -3426.856       38.445   357.5
9.1500        -3388.657    -3425.554       36.897   343.1
9.2000        -3388.278    -3425.470       37.193   345.8
9.2500        -3388.208    -3426.171       37.963   353.0
9.3000        -3388.158    -3425.925       37.767   351.2
9.3500        -3388.463    -3426.679       38.216   355.3
9.4000        -3388.431    -3426.944       38.513   358.1
9.4500        -3388.571    -3425.878       37.307   346.9
9.5000        -3389.079    -3426.998       37.919   352.6
9.5500        -3388.514    -3426.303       37.789   351.4
9.6000        -3388.425    -3426.054       37.628   349.9
9.6500        -3388.720    -3426.881       38.161   354.8
9.7000        -3388.631    -3425.893       37.262   346.5
9.7500        -3388.231    -3426.879       38.648   359.4
9.8000        -3388.941    -3426.058       37.117   345.1
9.8500        -3388.606    -3426.234       37.627   349.9
9.9000        -3388.445    -3427.012       38.567   358.6
9.9500        -3388.303    -3426.826       38.524   358.2
10.0000       -3388.486    -3425.747       37.261   346.5
10.0500       -3388.693    -3426.591       37.898   352.4
10.1000       -3388.971    -3426.333       37.363   347.4
10.1500       -3389.097    -3428.332       39.236   364.8
10.2000       -3389.556    -3427.417       37.862   352.1
10.2500       -3388.947    -3426.729       37.783   351.3
10.3000       -3389.302    -3426.996       37.694   350.5
10.3500       -3389.161    -3426.685       37.524   348.9
10.4000       -3388.602    -3427.848       39.246   364.9
10.4500       -3389.213    -3427.318       38.105   354.3
10.5000       -3389.062    -3426.427       37.366   347.4
10.5500       -3389.152    -3427.911       38.759   360.4
10.6000       -3389.340    -3426.378       37.038   344.4
10.6500       -3389.021    -3426.324       37.304   346.9
10.7000       -3388.910    -3426.471       37.562   349.3
10.7500       -3388.779    -3427.159       38.380   356.9
10.8000       -3388.871    -3427.567       38.695   359.8
10.8500       -3388.809    -3426.379       37.570   349.3
10.9000       -3388.866    -3426.971       38.105   354.3
10.9500       -3389.016    -3426.658       37.642   350.0
11.0000       -3388.910    -3426.865       37.956   352.9
11.0500       -3388.626    -3427.275       38.649   359.4
11.1000       -3389.031    -3427.211       38.180   355.0
11.1500       -3389.179    -3425.624       36.445   338.9
11.2000       -3388.485    -3426.315       37.830   351.8
11.2500       -3388.266    -3425.804       37.538   349.0
11.3000       -3388.738    -3428.245       39.508   367.4
11.3500       -3389.123    -3427.633       38.509   358.1
11.4000       -3389.283    -3427.848       38.565   358.6
11.4500       -3389.714    -3428.356       38.642   359.3
11.5000       -3389.506    -3427.974       38.468   357.7
11.5500       -3389.179    -3426.347       37.168   345.6
11.6000       -3389.266    -3425.935       36.669   341.0
11.6500       -3389.120    -3427.015       37.896   352.4
11.7000       -3388.857    -3427.108       38.251   355.7
11.7500       -3389.224    -3426.772       37.548   349.1
11.8000       -3388.851    -3426.664       37.813   351.6
11.8500       -3388.368    -3426.700       38.332   356.4
11.9000       -3388.713    -3426.062       37.349   347.3
11.9500       -3389.033    -3427.613       38.581   358.7
12.0000       -3389.069    -3426.458       37.389   347.7
12.0500       -3388.900    -3426.543       37.643   350.0
12.1000       -3388.777    -3427.300       38.523   358.2
12.1500       -3388.903    -3426.891       37.989   353.2
12.2000       -3388.869    -3427.227       38.359   356.7
12.2500       -3388.896    -3426.486       37.590   349.5
12.3000       -3388.966    -3426.592       37.626   349.9
12.3500       -3389.009    -3428.185       39.176   364.3
12.4000       -3389.417    -3425.746       36.329   337.8
12.4500       -3389.277    -3427.883       38.605   359.0
12.5000       -3389.005    -3427.288       38.283   356.0
12.5500       -3389.118    -3427.716       38.598   358.9
12.6000       -3389.264    -3426.411       37.147   345.4
12.6500       -3388.824    -3427.237       38.413   357.2
12.7000       -3389.063    -3427.847       38.785   360.6
