Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3394.721    -3394.721        0.000     0.0
0.0500        -3401.178    -3429.389       28.211   262.3
0.1000        -3393.344    -3435.819       42.475   394.9
0.1500        -3393.454    -3423.501       30.047   279.4
0.2000        -3392.337    -3426.781       34.444   320.3
0.2500        -3390.690    -3422.973       32.283   300.2
0.3000        -3388.067    -3430.406       42.340   393.7
0.3500        -3390.630    -3421.222       30.593   284.5
0.4000        -3386.885    -3438.266       51.381   477.8
0.4500        -3387.099    -3434.093       46.995   437.0
0.5000        -3388.039    -3424.460       36.422   338.7
0.5500        -3387.221    -3425.274       38.053   353.8
0.6000        -3390.854    -3419.819       28.965   269.3
0.6500        -3387.740    -3416.312       28.572   265.7
0.7000        -3385.678    -3428.518       42.840   398.4
0.7500        -3387.635    -3432.218       44.583   414.6
0.8000        -3392.062    -3427.597       35.536   330.4
0.8500        -3384.960    -3420.052       35.092   326.3
0.9000        -3386.722    -3428.477       41.754   388.3
0.9500        -3386.042    -3419.278       33.236   309.0
1.0000        -3386.515    -3415.872       29.357   273.0
1.0500        -3385.886    -3429.345       43.459   404.1
1.1000        -3383.245    -3426.549       43.304   402.7
1.1500        -3386.219    -3425.207       38.988   362.5
1.2000        -3384.066    -3429.040       44.974   418.2
1.2500        -3385.069    -3424.288       39.219   364.7
1.3000        -3385.131    -3436.140       51.009   474.3
1.3500        -3387.710    -3423.526       35.816   333.0
1.4000        -3385.781    -3428.435       42.654   396.6
1.4500        -3385.972    -3422.349       36.377   338.3
1.5000        -3384.044    -3422.683       38.639   359.3
1.5500        -3381.710    -3420.698       38.988   362.5
1.6000        -3386.881    -3422.791       35.909   333.9
1.6500        -3385.194    -3425.007       39.813   370.2
1.7000        -3386.652    -3427.813       41.162   382.7
1.7500        -3385.640    -3424.583       38.944   362.1
1.8000        -3385.953    -3420.021       34.068   316.8
1.8500        -3385.143    -3421.789       36.646   340.8
1.9000        -3384.796    -3425.390       40.593   377.5
1.9500        -3384.862    -3425.024       40.162   373.4
2.0000        -3385.246    -3422.736       37.490   348.6
2.0500        -3384.540    -3422.836       38.296   356.1
2.1000        -3384.471    -3426.335       41.864   389.3
2.1500        -3384.881    -3422.401       37.520   348.9
2.2000        -3384.539    -3423.168       38.629   359.2
2.2500        -3384.611    -3422.953       38.342   356.5
2.3000        -3384.059    -3423.679       39.621   368.4
2.3500        -3384.578    -3424.497       39.919   371.2
2.4000        -3384.524    -3423.266       38.742   360.2
2.4500        -3384.495    -3422.702       38.206   355.3
2.5000        -3384.712    -3425.358       40.647   378.0
2.5500        -3385.109    -3423.872       38.762   360.4
2.6000        -3384.269    -3423.498       39.230   364.8
2.6500        -3384.289    -3423.312       39.023   362.9
2.7000        -3384.333    -3424.120       39.787   370.0
2.7500        -3384.004    -3423.548       39.544   367.7
2.8000        -3384.136    -3422.337       38.201   355.2
2.8500        -3384.152    -3422.047       37.895   352.4
2.9000        -3383.720    -3423.076       39.356   365.9
