Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3394.721    -3394.721        0.000     0.0
0.0500        -3403.742    -3430.863       27.120   252.2
0.1000        -3398.059    -3437.958       39.899   371.0
0.1500        -3400.063    -3427.672       27.610   256.7
0.2000        -3400.536    -3430.778       30.242   281.2
0.2500        -3399.862    -3427.964       28.102   261.3
0.3000        -3397.552    -3433.643       36.091   335.6
0.3500        -3400.564    -3427.394       26.830   249.5
0.4000        -3398.048    -3434.233       36.185   336.5
0.4500        -3399.114    -3422.309       23.194   215.7
0.5000        -3399.330    -3434.763       35.433   329.5
0.5500        -3396.279    -3438.788       42.508   395.3
0.6000        -3398.878    -3433.880       35.002   325.5
0.6500        -3399.196    -3424.572       25.376   236.0
0.7000        -3397.222    -3421.715       24.493   227.7
0.7500        -3393.680    -3421.399       27.719   257.7
0.8000        -3396.540    -3431.777       35.237   327.7
0.8500        -3397.485    -3438.297       40.812   379.5
0.9000        -3399.218    -3423.492       24.274   225.7
0.9500        -3396.241    -3433.074       36.833   342.5
1.0000        -3397.106    -3435.325       38.220   355.4
1.0500        -3397.904    -3425.185       27.281   253.7
1.1000        -3398.891    -3430.119       31.228   290.4
1.1500        -3401.176    -3434.115       32.939   306.3
1.2000        -3398.116    -3433.077       34.961   325.1
1.2500        -3398.589    -3437.467       38.879   361.5
1.3000        -3399.482    -3429.363       29.881   277.8
1.3500        -3399.489    -3433.401       33.912   315.3
1.4000        -3400.310    -3430.694       30.384   282.5
1.4500        -3400.217    -3433.345       33.128   308.0
1.5000        -3399.506    -3432.942       33.437   310.9
1.5500        -3399.888    -3431.805       31.917   296.8
1.6000        -3399.439    -3432.942       33.503   311.5
1.6500        -3398.950    -3429.398       30.448   283.1
1.7000        -3398.903    -3429.771       30.868   287.0
1.7500        -3398.642    -3431.956       33.314   309.8
1.8000        -3397.847    -3428.484       30.638   284.9
1.8500        -3398.441    -3431.312       32.871   305.7
1.9000        -3398.591    -3429.489       30.898   287.3
1.9500        -3399.012    -3430.079       31.066   288.9
2.0000        -3398.127    -3430.062       31.936   297.0
2.0500        -3398.280    -3430.741       32.461   301.8
2.1000        -3398.460    -3430.915       32.455   301.8
2.1500        -3398.100    -3430.116       32.016   297.7
2.2000        -3398.417    -3431.801       33.384   310.4
2.2500        -3397.702    -3430.639       32.937   306.3
2.3000        -3398.039    -3430.346       32.307   300.4
2.3500        -3398.549    -3432.353       33.804   314.3
2.4000        -3398.331    -3429.662       31.330   291.3
2.4500        -3398.052    -3430.080       32.028   297.8
2.5000        -3398.069    -3430.823       32.755   304.6
2.5500        -3398.114    -3430.472       32.358   300.9
2.6000        -3398.056    -3430.039       31.983   297.4
2.6500        -3398.109    -3431.348       33.239   309.1
2.7000        -3398.307    -3430.013       31.706   294.8
2.7500        -3398.480    -3431.112       32.632   303.4
2.8000        -3397.992    -3430.677       32.685   303.9
2.8500        -3398.467    -3431.202       32.735   304.4
2.9000        -3398.454    -3430.719       32.265   300.0
2.9500        -3398.256    -3429.982       31.725   295.0
3.0000        -3398.202    -3430.399       32.196   299.4
3.0500        -3397.757    -3429.294       31.537   293.2
3.1000        -3397.090    -3429.372       32.282   300.2
3.1500        -3397.421    -3431.154       33.733   313.7
3.2000        -3397.846    -3430.667       32.820   305.2
3.2500        -3398.105    -3429.959       31.853   296.2
3.3000        -3397.928    -3431.223       33.296   309.6
3.3500        -3397.793    -3431.062       33.270   309.4
3.4000        -3398.007    -3430.177       32.169   299.1
3.4500        -3397.337    -3430.462       33.125   308.0
3.5000        -3397.628    -3429.735       32.107   298.6
3.5500        -3397.430    -3430.083       32.653   303.6
3.6000        -3397.380    -3430.383       33.003   306.9
3.6500        -3397.460    -3429.615       32.156   299.0
3.7000        -3397.613    -3430.372       32.760   304.6
3.7500        -3397.801    -3429.767       31.966   297.2
3.8000        -3397.748    -3430.685       32.937   306.3
3.8500        -3398.054    -3430.999       32.945   306.3
3.9000        -3398.269    -3431.834       33.565   312.1
3.9500        -3398.299    -3429.941       31.642   294.2
4.0000        -3398.371    -3431.165       32.794   304.9
4.0500        -3398.417    -3430.996       32.578   302.9
4.1000        -3398.466    -3430.147       31.681   294.6
4.1500        -3398.192    -3430.083       31.891   296.5
4.2000        -3398.305    -3430.613       32.308   300.4
4.2500        -3398.530    -3431.927       33.398   310.6
4.3000        -3398.461    -3429.768       31.307   291.1
4.3500        -3398.016    -3428.296       30.281   281.6
4.4000        -3398.344    -3430.453       32.109   298.6
4.4500        -3398.078    -3430.333       32.255   299.9
4.5000        -3397.986    -3430.841       32.855   305.5
4.5500        -3398.294    -3431.473       33.179   308.5
4.6000        -3398.624    -3429.910       31.286   290.9
4.6500        -3398.324    -3430.089       31.766   295.4
4.7000        -3398.070    -3430.836       32.766   304.7
4.7500        -3398.134    -3431.048       32.914   306.1
