Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.624    -1729.624        0.000     0.0
2.5000        -1686.229    -1707.606       21.377   413.4
5.0000        -1687.327    -1708.209       20.882   403.9
7.5000        -1687.721    -1709.062       21.341   412.8
10.0000       -1688.027    -1709.737       21.710   419.9
12.5000       -1687.066    -1707.529       20.462   395.8
15.0000       -1687.708    -1709.296       21.588   417.5
17.5000       -1687.504    -1708.238       20.734   401.0
20.0000       -1687.680    -1709.252       21.572   417.2
22.5000       -1687.988    -1709.273       21.286   411.7
25.0000       -1687.428    -1708.513       21.085   407.8
27.5000       -1687.254    -1708.570       21.316   412.3
30.0000       -1687.482    -1709.256       21.773   421.1
32.5000       -1687.189    -1709.214       22.025   426.0
35.0000       -1687.724    -1708.510       20.786   402.0
37.5000       -1687.542    -1708.775       21.233   410.7
40.0000       -1687.874    -1709.761       21.888   423.3
42.5000       -1687.715    -1708.715       20.999   406.1
45.0000       -1687.899    -1709.183       21.284   411.7
47.5000       -1687.989    -1708.801       20.812   402.5
50.0000       -1687.960    -1708.770       20.810   402.5
