Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1676.026    -1702.219       26.192   506.6
0.2000        -1672.586    -1701.441       28.855   558.1
0.4000        -1670.362    -1698.560       28.198   545.4
0.6000        -1672.996    -1701.274       28.279   546.9
0.8000        -1673.156    -1702.003       28.847   557.9
1.0000        -1673.252    -1701.013       27.761   536.9
1.2000        -1673.001    -1700.534       27.533   532.5
1.4000        -1673.259    -1701.538       28.279   546.9
1.6000        -1674.359    -1701.374       27.015   522.5
1.8000        -1674.790    -1702.068       27.278   527.6
2.0000        -1676.379    -1703.010       26.632   515.1
2.2000        -1674.216    -1701.820       27.603   533.9
2.4000        -1674.186    -1702.512       28.326   547.8
2.6000        -1675.455    -1701.225       25.769   498.4
2.8000        -1675.123    -1701.601       26.478   512.1
3.0000        -1676.437    -1703.228       26.791   518.2
3.2000        -1676.015    -1702.923       26.908   520.4
3.4000        -1674.815    -1703.195       28.381   548.9
3.6000        -1675.036    -1703.243       28.207   545.5
3.8000        -1677.298    -1703.579       26.281   508.3
4.0000        -1676.809    -1701.762       24.953   482.6
4.2000        -1675.405    -1702.055       26.651   515.5
4.4000        -1673.518    -1701.247       27.728   536.3
4.6000        -1673.136    -1700.471       27.335   528.7
4.8000        -1673.437    -1700.009       26.572   513.9
5.0000        -1673.092    -1700.482       27.390   529.7
5.2000        -1673.248    -1700.671       27.423   530.4
5.4000        -1674.288    -1701.013       26.725   516.9
5.6000        -1676.225    -1702.669       26.444   511.4
5.8000        -1678.504    -1703.435       24.931   482.2
6.0000        -1678.009    -1705.206       27.196   526.0
6.2000        -1678.799    -1703.594       24.795   479.6
6.4000        -1677.142    -1702.482       25.341   490.1
6.6000        -1678.872    -1703.615       24.743   478.5
6.8000        -1679.676    -1705.130       25.454   492.3
7.0000        -1677.449    -1703.622       26.173   506.2
7.2000        -1675.626    -1702.410       26.784   518.0
7.4000        -1676.425    -1702.575       26.150   505.8
7.6000        -1675.492    -1702.235       26.743   517.2
7.8000        -1673.601    -1701.847       28.247   546.3
8.0000        -1672.817    -1701.209       28.392   549.1
8.2000        -1673.997    -1702.185       28.188   545.2
8.4000        -1674.638    -1701.991       27.353   529.0
8.6000        -1673.374    -1702.609       29.236   565.4
8.8000        -1674.203    -1701.331       27.128   524.7
9.0000        -1676.302    -1702.440       26.138   505.5
9.2000        -1675.520    -1701.894       26.374   510.1
9.4000        -1676.247    -1701.529       25.282   489.0
9.6000        -1676.426    -1703.689       27.263   527.3
9.8000        -1675.579    -1703.980       28.400   549.3
10.0000       -1674.515    -1701.527       27.013   522.5
