Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1677.128    -1704.154       27.026   522.7
0.2000        -1677.940    -1704.463       26.523   513.0
0.4000        -1678.977    -1704.743       25.766   498.3
0.6000        -1677.425    -1703.716       26.291   508.5
0.8000        -1676.914    -1704.578       27.664   535.0
1.0000        -1678.109    -1704.454       26.345   509.5
1.2000        -1676.701    -1702.621       25.920   501.3
1.4000        -1675.722    -1703.147       27.425   530.4
1.6000        -1677.290    -1704.761       27.472   531.3
1.8000        -1673.315    -1701.461       28.147   544.4
2.0000        -1675.048    -1702.582       27.534   532.5
2.2000        -1675.876    -1703.410       27.534   532.5
2.4000        -1673.446    -1701.938       28.492   551.1
2.6000        -1675.786    -1703.575       27.790   537.5
2.8000        -1675.777    -1703.330       27.553   532.9
3.0000        -1675.875    -1702.460       26.585   514.2
3.2000        -1673.626    -1703.012       29.386   568.4
3.4000        -1674.082    -1704.052       29.971   579.7
3.6000        -1674.270    -1701.096       26.827   518.8
3.8000        -1675.234    -1702.487       27.253   527.1
4.0000        -1672.887    -1700.575       27.688   535.5
4.2000        -1674.819    -1701.709       26.890   520.1
4.4000        -1676.503    -1702.069       25.566   494.5
4.6000        -1674.168    -1701.950       27.781   537.3
4.8000        -1677.831    -1703.159       25.327   489.9
5.0000        -1678.443    -1702.586       24.144   467.0
5.2000        -1678.241    -1703.017       24.776   479.2
5.4000        -1679.942    -1704.875       24.933   482.2
5.6000        -1677.856    -1704.110       26.254   507.8
5.8000        -1678.641    -1703.952       25.311   489.5
6.0000        -1676.471    -1704.060       27.590   533.6
6.2000        -1676.058    -1703.013       26.955   521.3
6.4000        -1676.664    -1703.098       26.434   511.3
6.6000        -1675.260    -1702.204       26.943   521.1
6.8000        -1674.236    -1701.226       26.990   522.0
7.0000        -1675.576    -1702.183       26.607   514.6
7.2000        -1676.192    -1702.396       26.204   506.8
7.4000        -1676.512    -1701.904       25.392   491.1
7.6000        -1675.444    -1702.164       26.720   516.8
7.8000        -1678.121    -1703.005       24.884   481.3
8.0000        -1679.697    -1704.952       25.255   488.5
8.2000        -1676.979    -1703.455       26.476   512.1
8.4000        -1677.314    -1703.250       25.936   501.6
8.6000        -1678.060    -1703.891       25.831   499.6
8.8000        -1678.409    -1703.456       25.047   484.4
9.0000        -1674.871    -1702.626       27.755   536.8
9.2000        -1675.135    -1700.763       25.628   495.7
9.4000        -1676.366    -1704.537       28.171   544.9
9.6000        -1674.746    -1702.426       27.681   535.4
9.8000        -1677.597    -1702.207       24.609   476.0
10.0000       -1676.935    -1703.519       26.585   514.2
10.2000       -1678.645    -1704.248       25.603   495.2
10.4000       -1677.534    -1703.856       26.322   509.1
10.6000       -1675.116    -1701.261       26.145   505.7
10.8000       -1675.165    -1701.656       26.491   512.4
11.0000       -1674.481    -1701.911       27.430   530.5
11.2000       -1676.789    -1701.651       24.862   480.9
11.4000       -1677.393    -1703.011       25.618   495.5
11.6000       -1676.817    -1702.955       26.139   505.5
11.8000       -1675.971    -1702.369       26.397   510.5
12.0000       -1675.611    -1703.479       27.868   539.0
12.2000       -1675.705    -1703.606       27.901   539.6
12.4000       -1674.092    -1701.412       27.321   528.4
12.6000       -1676.874    -1703.721       26.847   519.3
12.8000       -1677.276    -1703.804       26.528   513.1
13.0000       -1675.022    -1702.896       27.874   539.1
13.2000       -1673.353    -1701.772       28.419   549.6
13.4000       -1674.378    -1700.925       26.546   513.4
13.6000       -1677.177    -1702.090       24.913   481.8
13.8000       -1673.864    -1701.991       28.127   544.0
14.0000       -1673.705    -1699.840       26.135   505.5
14.2000       -1673.091    -1700.430       27.339   528.8
14.4000       -1674.843    -1703.042       28.200   545.4
14.6000       -1675.096    -1702.814       27.718   536.1
14.8000       -1674.025    -1701.028       27.002   522.3
15.0000       -1674.446    -1700.780       26.334   509.3
15.2000       -1674.345    -1702.018       27.673   535.2
15.4000       -1674.404    -1700.847       26.443   511.4
15.6000       -1673.910    -1702.679       28.769   556.4
15.8000       -1672.723    -1701.942       29.219   565.1
16.0000       -1672.267    -1700.250       27.983   541.2
16.2000       -1675.087    -1701.433       26.346   509.6
16.4000       -1673.658    -1700.814       27.156   525.2
16.6000       -1675.408    -1702.075       26.667   515.8
16.8000       -1676.899    -1703.995       27.096   524.1
17.0000       -1675.206    -1702.469       27.263   527.3
17.2000       -1675.541    -1701.963       26.422   511.0
17.4000       -1675.339    -1703.373       28.034   542.2
17.6000       -1672.639    -1700.394       27.755   536.8
17.8000       -1675.342    -1701.267       25.925   501.4
18.0000       -1673.524    -1701.620       28.096   543.4
18.2000       -1675.955    -1702.119       26.165   506.0
18.4000       -1672.344    -1700.911       28.567   552.5
18.6000       -1672.365    -1700.820       28.455   550.3
18.8000       -1674.495    -1701.437       26.942   521.1
19.0000       -1673.650    -1701.771       28.121   543.9
19.2000       -1675.859    -1701.779       25.920   501.3
19.4000       -1674.058    -1701.546       27.488   531.6
19.6000       -1672.797    -1700.121       27.324   528.5
19.8000       -1672.422    -1700.756       28.335   548.0
20.0000       -1672.724    -1700.509       27.785   537.4
20.2000       -1674.783    -1701.498       26.715   516.7
20.4000       -1675.300    -1701.164       25.864   500.2
20.6000       -1675.600    -1702.014       26.414   510.9
20.8000       -1676.746    -1703.369       26.622   514.9
21.0000       -1676.738    -1702.944       26.206   506.9
21.2000       -1676.495    -1702.782       26.287   508.4
21.4000       -1676.873    -1703.207       26.333   509.3
21.6000       -1677.283    -1702.362       25.079   485.1
21.8000       -1675.667    -1701.393       25.726   497.6
22.0000       -1675.074    -1701.910       26.836   519.0
22.2000       -1674.042    -1699.827       25.784   498.7
22.4000       -1675.851    -1702.021       26.170   506.1
22.6000       -1674.082    -1701.490       27.408   530.1
22.8000       -1674.066    -1701.925       27.859   538.8
23.0000       -1674.887    -1701.660       26.773   517.8
23.2000       -1675.973    -1701.826       25.853   500.0
23.4000       -1676.548    -1702.825       26.277   508.2
23.6000       -1676.342    -1702.466       26.125   505.3
23.8000       -1676.763    -1701.816       25.053   484.6
24.0000       -1675.943    -1702.985       27.043   523.0
24.2000       -1676.797    -1703.508       26.711   516.6
24.4000       -1675.908    -1701.749       25.840   499.8
24.6000       -1674.434    -1702.329       27.895   539.5
24.8000       -1675.345    -1703.679       28.334   548.0
25.0000       -1673.526    -1701.244       27.718   536.1
25.2000       -1675.165    -1701.988       26.823   518.8
25.4000       -1674.066    -1702.452       28.386   549.0
25.6000       -1677.281    -1702.818       25.536   493.9
25.8000       -1679.199    -1704.958       25.759   498.2
26.0000       -1677.581    -1703.341       25.760   498.2
26.2000       -1676.561    -1701.444       24.883   481.3
26.4000       -1675.218    -1700.357       25.139   486.2
26.6000       -1675.264    -1703.395       28.131   544.1
26.8000       -1675.731    -1703.100       27.369   529.3
27.0000       -1674.526    -1702.576       28.050   542.5
27.2000       -1674.633    -1701.854       27.221   526.5
27.4000       -1675.370    -1702.711       27.341   528.8
27.6000       -1679.002    -1704.528       25.526   493.7
27.8000       -1679.081    -1705.115       26.034   503.5
28.0000       -1675.282    -1702.690       27.408   530.1
28.2000       -1674.149    -1701.169       27.020   522.6
28.4000       -1671.871    -1700.207       28.336   548.0
28.6000       -1672.300    -1702.338       30.038   581.0
28.8000       -1672.863    -1700.841       27.978   541.1
29.0000       -1673.744    -1701.692       27.948   540.5
29.2000       -1674.333    -1700.622       26.289   508.5
29.4000       -1672.257    -1700.170       27.914   539.9
29.6000       -1672.923    -1701.196       28.273   546.8
29.8000       -1676.296    -1702.875       26.579   514.1
30.0000       -1675.206    -1703.327       28.121   543.9
30.2000       -1676.807    -1703.017       26.210   506.9
30.4000       -1674.440    -1702.398       27.959   540.7
30.6000       -1675.865    -1703.118       27.253   527.1
30.8000       -1675.247    -1702.509       27.262   527.3
31.0000       -1677.441    -1703.463       26.021   503.3
31.2000       -1675.300    -1701.935       26.635   515.2
31.4000       -1675.716    -1701.102       25.385   491.0
31.6000       -1674.824    -1703.879       29.055   562.0
31.8000       -1675.025    -1701.247       26.221   507.1
32.0000       -1674.157    -1702.123       27.966   540.9
32.2000       -1674.912    -1702.598       27.686   535.5
32.4000       -1675.717    -1703.217       27.500   531.9
32.6000       -1675.976    -1702.965       26.989   522.0
32.8000       -1675.306    -1702.104       26.798   518.3
33.0000       -1675.947    -1702.547       26.601   514.5
33.2000       -1676.409    -1701.816       25.407   491.4
33.4000       -1675.189    -1702.705       27.516   532.2
33.6000       -1674.455    -1701.361       26.906   520.4
33.8000       -1674.481    -1702.564       28.083   543.1
34.0000       -1675.806    -1702.886       27.080   523.8
34.2000       -1676.349    -1701.988       25.639   495.9
34.4000       -1677.110    -1702.507       25.397   491.2
34.6000       -1675.816    -1703.402       27.586   533.5
34.8000       -1675.912    -1703.341       27.429   530.5
35.0000       -1676.212    -1703.477       27.265   527.3
35.2000       -1677.544    -1703.285       25.742   497.9
35.4000       -1677.083    -1703.688       26.605   514.6
35.6000       -1672.756    -1701.786       29.029   561.5
35.8000       -1674.370    -1701.621       27.251   527.1
36.0000       -1677.053    -1702.383       25.330   489.9
36.2000       -1676.551    -1702.844       26.293   508.5
36.4000       -1677.519    -1703.331       25.811   499.2
