Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.624    -1729.624        0.000     0.0
2.5000        -1664.588    -1695.847       31.259   604.6
5.0000        -1663.932    -1694.847       30.915   597.9
7.5000        -1665.573    -1696.653       31.080   601.1
10.0000       -1664.139    -1694.551       30.412   588.2
12.5000       -1664.452    -1695.126       30.674   593.3
15.0000       -1665.641    -1698.141       32.500   628.6
17.5000       -1665.197    -1696.883       31.686   612.8
20.0000       -1664.697    -1696.259       31.561   610.4
22.5000       -1665.027    -1696.072       31.045   600.4
25.0000       -1664.176    -1695.241       31.065   600.8
27.5000       -1665.036    -1696.387       31.351   606.4
30.0000       -1665.614    -1695.928       30.313   586.3
32.5000       -1665.421    -1695.917       30.496   589.8
35.0000       -1664.465    -1696.260       31.795   614.9
37.5000       -1665.596    -1697.892       32.295   624.6
40.0000       -1664.945    -1697.493       32.547   629.5
42.5000       -1664.374    -1693.849       29.475   570.1
45.0000       -1665.907    -1698.000       32.093   620.7
47.5000       -1665.148    -1697.554       32.406   626.8
50.0000       -1665.428    -1697.716       32.287   624.5
