Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.624    -1729.624        0.000     0.0
2.5000        -1675.571    -1704.054       28.483   550.9
5.0000        -1675.900    -1702.965       27.065   523.5
7.5000        -1676.646    -1703.047       26.401   510.6
10.0000       -1676.411    -1703.003       26.592   514.3
12.5000       -1676.167    -1702.984       26.817   518.7
15.0000       -1676.624    -1703.004       26.379   510.2
17.5000       -1676.802    -1702.217       25.415   491.6
20.0000       -1676.603    -1702.056       25.453   492.3
22.5000       -1676.669    -1703.605       26.937   521.0
25.0000       -1676.595    -1702.611       26.015   503.2
27.5000       -1676.361    -1703.020       26.660   515.6
30.0000       -1676.115    -1701.769       25.654   496.2
32.5000       -1676.830    -1703.070       26.240   507.5
35.0000       -1676.650    -1704.456       27.806   537.8
37.5000       -1676.661    -1701.425       24.764   479.0
40.0000       -1675.697    -1701.016       25.319   489.7
42.5000       -1676.641    -1703.757       27.116   524.4
45.0000       -1676.843    -1703.580       26.737   517.1
47.5000       -1676.059    -1702.170       26.111   505.0
50.0000       -1676.026    -1702.219       26.192   506.6
