Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.624    -1729.624        0.000     0.0
2.5000        -1676.327    -1702.592       26.265   508.0
5.0000        -1675.419    -1702.724       27.306   528.1
7.5000        -1675.613    -1701.125       25.513   493.4
10.0000       -1676.350    -1703.845       27.495   531.8
12.5000       -1676.346    -1701.383       25.037   484.2
15.0000       -1676.462    -1702.259       25.797   498.9
17.5000       -1676.560    -1703.117       26.557   513.6
20.0000       -1675.639    -1701.857       26.219   507.1
22.5000       -1675.513    -1701.567       26.053   503.9
25.0000       -1676.674    -1702.929       26.255   507.8
27.5000       -1675.697    -1701.155       25.458   492.4
30.0000       -1676.153    -1702.140       25.987   502.6
32.5000       -1677.220    -1703.959       26.739   517.2
35.0000       -1676.315    -1702.689       26.374   510.1
37.5000       -1675.928    -1702.639       26.711   516.6
40.0000       -1676.502    -1703.183       26.681   516.0
42.5000       -1676.374    -1701.826       25.452   492.3
45.0000       -1677.071    -1703.414       26.343   509.5
47.5000       -1676.838    -1703.129       26.291   508.5
50.0000       -1677.128    -1704.154       27.026   522.7
