Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1687.960    -1708.770       20.810   402.5
0.2000        -1688.926    -1709.507       20.581   398.1
0.4000        -1688.132    -1709.512       21.380   413.5
0.6000        -1686.274    -1709.084       22.810   441.2
0.8000        -1687.774    -1707.821       20.048   387.7
1.0000        -1686.402    -1708.895       22.493   435.0
1.2000        -1686.034    -1708.788       22.754   440.1
1.4000        -1687.853    -1709.533       21.680   419.3
1.6000        -1688.812    -1709.853       21.040   406.9
1.8000        -1687.919    -1708.594       20.675   399.9
2.0000        -1689.173    -1710.440       21.267   411.3
2.2000        -1689.155    -1708.926       19.771   382.4
2.4000        -1688.809    -1708.890       20.081   388.4
2.6000        -1688.237    -1709.890       21.653   418.8
2.8000        -1688.079    -1708.958       20.879   403.8
3.0000        -1688.922    -1710.896       21.974   425.0
3.2000        -1686.743    -1707.753       21.010   406.4
3.4000        -1688.330    -1708.998       20.668   399.7
3.6000        -1688.738    -1708.199       19.461   376.4
3.8000        -1687.204    -1708.071       20.868   403.6
4.0000        -1686.733    -1709.025       22.292   431.2
4.2000        -1685.857    -1708.512       22.655   438.2
4.4000        -1687.400    -1708.925       21.525   416.3
4.6000        -1687.014    -1708.682       21.668   419.1
4.8000        -1687.419    -1709.123       21.704   419.8
5.0000        -1687.789    -1708.614       20.825   402.8
5.2000        -1687.850    -1709.469       21.619   418.1
5.4000        -1688.831    -1708.787       19.956   386.0
5.6000        -1687.626    -1709.024       21.398   413.9
5.8000        -1687.192    -1708.904       21.713   419.9
6.0000        -1685.774    -1707.200       21.426   414.4
6.2000        -1686.509    -1707.845       21.335   412.6
6.4000        -1687.848    -1709.205       21.357   413.1
6.6000        -1687.504    -1708.131       20.627   398.9
6.8000        -1686.334    -1708.701       22.368   432.6
7.0000        -1686.354    -1708.308       21.954   424.6
7.2000        -1686.899    -1708.703       21.804   421.7
7.4000        -1687.589    -1707.637       20.049   387.8
7.6000        -1685.493    -1706.641       21.148   409.0
7.8000        -1686.772    -1707.306       20.535   397.2
8.0000        -1685.659    -1706.368       20.709   400.5
8.2000        -1685.806    -1707.877       22.070   426.9
8.4000        -1685.508    -1708.084       22.577   436.6
8.6000        -1686.744    -1707.769       21.025   406.6
8.8000        -1685.731    -1707.860       22.129   428.0
9.0000        -1685.156    -1708.302       23.146   447.7
9.2000        -1684.826    -1709.463       24.637   476.5
9.4000        -1685.419    -1709.464       24.045   465.0
9.6000        -1688.195    -1709.756       21.561   417.0
