Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1841.784    -1841.784        0.000     0.0
2.5000        -1812.712    -1829.015       16.303   309.1
5.0000        -1812.960    -1828.183       15.223   288.6
7.5000        -1813.528    -1828.997       15.469   293.3
10.0000       -1812.699    -1828.022       15.323   290.5
12.5000       -1812.728    -1828.760       16.032   304.0
15.0000       -1812.742    -1828.440       15.697   297.6
17.5000       -1812.939    -1828.799       15.860   300.7
20.0000       -1812.482    -1827.914       15.432   292.6
22.5000       -1812.452    -1829.084       16.632   315.4
25.0000       -1812.524    -1828.281       15.757   298.8
27.5000       -1812.812    -1828.443       15.630   296.4
30.0000       -1812.581    -1828.991       16.410   311.2
32.5000       -1813.095    -1828.335       15.240   289.0
35.0000       -1812.053    -1827.718       15.665   297.0
37.5000       -1812.967    -1828.795       15.827   300.1
40.0000       -1813.162    -1829.289       16.127   305.8
42.5000       -1812.978    -1828.842       15.865   300.8
45.0000       -1812.826    -1828.379       15.552   294.9
47.5000       -1813.129    -1828.725       15.596   295.7
50.0000       -1812.621    -1828.537       15.916   301.8
