Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1841.784    -1841.784        0.000     0.0
2.5000        -1782.772    -1814.241       31.469   596.7
5.0000        -1780.827    -1812.263       31.436   596.1
7.5000        -1782.510    -1813.735       31.224   592.1
10.0000       -1782.012    -1813.385       31.374   594.9
12.5000       -1779.959    -1811.884       31.924   605.3
15.0000       -1781.112    -1811.884       30.772   583.5
17.5000       -1781.391    -1813.554       32.163   609.9
20.0000       -1781.636    -1812.689       31.054   588.8
22.5000       -1782.071    -1813.371       31.299   593.5
25.0000       -1781.468    -1812.406       30.938   586.6
27.5000       -1780.946    -1811.245       30.298   574.5
30.0000       -1780.650    -1812.779       32.130   609.2
32.5000       -1781.820    -1811.501       29.681   562.8
35.0000       -1780.711    -1811.630       30.919   586.3
37.5000       -1780.899    -1811.826       30.927   586.4
40.0000       -1780.708    -1812.784       32.076   608.2
42.5000       -1780.734    -1813.385       32.651   619.1
45.0000       -1780.623    -1812.499       31.877   604.4
47.5000       -1779.803    -1811.570       31.766   602.3
50.0000       -1781.583    -1812.285       30.702   582.2
