Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1812.559    -1827.997       15.438   292.7
0.2000        -1812.265    -1828.631       16.365   310.3
0.4000        -1812.826    -1828.356       15.529   294.5
0.6000        -1813.194    -1828.345       15.151   287.3
0.8000        -1813.899    -1828.740       14.841   281.4
1.0000        -1813.709    -1829.096       15.388   291.8
1.2000        -1813.321    -1828.522       15.201   288.2
1.4000        -1813.808    -1828.900       15.092   286.2
1.6000        -1814.089    -1829.508       15.419   292.4
1.8000        -1812.886    -1828.313       15.427   292.5
2.0000        -1813.506    -1829.008       15.501   293.9
2.2000        -1813.602    -1829.397       15.795   299.5
2.4000        -1814.405    -1828.712       14.307   271.3
2.6000        -1815.301    -1829.866       14.565   276.2
2.8000        -1816.042    -1830.132       14.090   267.2
3.0000        -1814.341    -1829.782       15.442   292.8
3.2000        -1812.599    -1828.527       15.928   302.0
3.4000        -1812.504    -1828.261       15.758   298.8
3.6000        -1812.224    -1828.809       16.585   314.5
3.8000        -1811.692    -1827.396       15.704   297.8
4.0000        -1810.569    -1827.246       16.677   316.2
4.2000        -1810.503    -1827.179       16.676   316.2
4.4000        -1811.233    -1827.450       16.217   307.5
4.6000        -1813.000    -1827.879       14.878   282.1
4.8000        -1813.296    -1829.618       16.321   309.5
5.0000        -1812.631    -1827.456       14.825   281.1
5.2000        -1812.987    -1828.580       15.593   295.7
5.4000        -1813.170    -1828.952       15.783   299.3
5.6000        -1812.146    -1828.884       16.737   317.4
5.8000        -1810.937    -1827.489       16.552   313.9
6.0000        -1811.782    -1828.890       17.108   324.4
6.2000        -1812.050    -1828.200       16.150   306.2
6.4000        -1812.976    -1828.315       15.339   290.8
6.6000        -1811.699    -1828.273       16.575   314.3
6.8000        -1811.583    -1828.073       16.490   312.7
7.0000        -1812.590    -1828.753       16.162   306.5
7.2000        -1812.379    -1828.471       16.091   305.1
7.4000        -1813.209    -1828.307       15.098   286.3
7.6000        -1813.277    -1829.446       16.169   306.6
7.8000        -1813.109    -1829.314       16.206   307.3
8.0000        -1812.387    -1827.982       15.595   295.7
8.2000        -1812.683    -1829.042       16.359   310.2
8.4000        -1813.067    -1828.676       15.609   296.0
8.6000        -1813.136    -1828.282       15.146   287.2
8.8000        -1812.362    -1827.143       14.781   280.3
9.0000        -1812.396    -1827.977       15.581   295.4
9.2000        -1813.191    -1829.160       15.968   302.8
9.4000        -1813.330    -1829.090       15.760   298.8
9.6000        -1814.018    -1829.552       15.534   294.6
9.8000        -1814.394    -1830.000       15.606   295.9
10.0000       -1814.510    -1830.202       15.692   297.5
10.2000       -1813.000    -1828.374       15.374   291.5
10.4000       -1812.871    -1828.079       15.207   288.4
10.6000       -1812.467    -1828.650       16.183   306.9
10.8000       -1812.329    -1828.612       16.283   308.8
11.0000       -1813.451    -1829.276       15.825   300.1
11.2000       -1813.143    -1828.917       15.773   299.1
11.4000       -1811.782    -1828.124       16.343   309.9
11.6000       -1812.154    -1827.834       15.680   297.3
11.8000       -1810.827    -1827.053       16.226   307.7
12.0000       -1811.834    -1827.887       16.053   304.4
12.2000       -1813.184    -1829.847       16.663   316.0
12.4000       -1813.430    -1828.744       15.314   290.4
12.6000       -1812.291    -1827.654       15.362   291.3
12.8000       -1812.696    -1829.271       16.575   314.3
13.0000       -1812.630    -1827.529       14.898   282.5
13.2000       -1812.237    -1828.597       16.360   310.2
13.4000       -1811.818    -1828.174       16.356   310.1
13.6000       -1812.137    -1827.932       15.795   299.5
13.8000       -1811.183    -1827.497       16.314   309.3
14.0000       -1810.645    -1827.240       16.595   314.7
14.2000       -1810.452    -1826.678       16.227   307.7
14.4000       -1811.806    -1827.702       15.896   301.4
14.6000       -1811.736    -1828.680       16.944   321.3
14.8000       -1810.214    -1827.307       17.094   324.1
15.0000       -1811.513    -1827.770       16.257   308.3
15.2000       -1811.859    -1827.822       15.962   302.7
15.4000       -1811.209    -1827.629       16.420   311.4
15.6000       -1810.952    -1828.621       17.669   335.0
15.8000       -1810.665    -1827.444       16.780   318.2
16.0000       -1809.862    -1826.799       16.937   321.1
16.2000       -1811.052    -1827.644       16.592   314.6
16.4000       -1812.523    -1827.756       15.233   288.8
16.6000       -1813.019    -1828.395       15.376   291.5
16.8000       -1812.823    -1828.636       15.812   299.8
17.0000       -1812.201    -1828.043       15.841   300.4
17.2000       -1811.588    -1827.640       16.052   304.4
17.4000       -1812.039    -1828.445       16.406   311.1
17.6000       -1810.693    -1827.516       16.823   319.0
17.8000       -1811.531    -1828.053       16.522   313.3
18.0000       -1812.362    -1828.501       16.139   306.0
18.2000       -1812.370    -1828.633       16.263   308.4
18.4000       -1812.967    -1828.207       15.241   289.0
18.6000       -1813.012    -1829.065       16.054   304.4
18.8000       -1812.475    -1827.907       15.432   292.6
19.0000       -1812.769    -1828.685       15.916   301.8
19.2000       -1812.102    -1827.653       15.551   294.9
19.4000       -1812.117    -1828.467       16.349   310.0
19.6000       -1812.976    -1828.408       15.431   292.6
19.8000       -1812.150    -1827.283       15.133   286.9
20.0000       -1812.917    -1829.114       16.197   307.1
20.2000       -1813.752    -1829.320       15.567   295.2
20.4000       -1813.318    -1828.837       15.518   294.3
20.6000       -1813.401    -1828.727       15.326   290.6
20.8000       -1812.964    -1828.479       15.514   294.2
21.0000       -1811.558    -1827.552       15.995   303.3
21.2000       -1811.854    -1827.901       16.048   304.3
21.4000       -1812.599    -1828.324       15.725   298.2
21.6000       -1812.952    -1828.940       15.988   303.2
21.8000       -1813.444    -1828.103       14.659   278.0
22.0000       -1813.156    -1828.301       15.145   287.2
22.2000       -1812.984    -1828.036       15.052   285.4
22.4000       -1812.996    -1828.328       15.333   290.7
22.6000       -1811.799    -1828.255       16.456   312.0
22.8000       -1812.455    -1828.022       15.567   295.2
23.0000       -1811.419    -1827.171       15.751   298.7
23.2000       -1812.265    -1828.834       16.569   314.2
23.4000       -1812.798    -1827.182       14.384   272.7
23.6000       -1812.745    -1827.985       15.240   289.0
23.8000       -1812.550    -1828.424       15.874   301.0
24.0000       -1811.611    -1828.201       16.591   314.6
24.2000       -1812.323    -1827.807       15.484   293.6
24.4000       -1811.992    -1828.259       16.267   308.5
24.6000       -1811.339    -1828.228       16.889   320.2
24.8000       -1812.205    -1828.397       16.192   307.0
25.0000       -1811.135    -1827.759       16.625   315.2
25.2000       -1810.307    -1827.996       17.689   335.4
25.4000       -1810.555    -1828.174       17.620   334.1
25.6000       -1812.040    -1827.244       15.204   288.3
25.8000       -1812.456    -1827.993       15.537   294.6
26.0000       -1811.808    -1828.294       16.486   312.6
26.2000       -1811.793    -1827.187       15.394   291.9
26.4000       -1811.365    -1827.555       16.190   307.0
26.6000       -1811.999    -1827.044       15.046   285.3
26.8000       -1813.396    -1828.949       15.553   294.9
27.0000       -1812.634    -1828.103       15.468   293.3
27.2000       -1811.578    -1828.727       17.149   325.2
27.4000       -1811.259    -1828.420       17.161   325.4
27.6000       -1812.235    -1828.939       16.704   316.7
27.8000       -1813.617    -1829.062       15.445   292.9
28.0000       -1813.252    -1829.151       15.899   301.5
28.2000       -1813.099    -1828.827       15.728   298.2
28.4000       -1812.263    -1827.650       15.387   291.8
28.6000       -1813.182    -1828.534       15.352   291.1
28.8000       -1811.955    -1827.859       15.905   301.6
29.0000       -1812.964    -1827.782       14.818   281.0
29.2000       -1812.667    -1827.425       14.758   279.8
29.4000       -1812.451    -1829.112       16.661   315.9
29.6000       -1812.785    -1828.101       15.316   290.4
29.8000       -1813.113    -1829.021       15.908   301.6
30.0000       -1813.295    -1827.882       14.587   276.6
30.2000       -1813.274    -1828.512       15.238   288.9
30.4000       -1813.663    -1829.231       15.569   295.2
30.6000       -1813.164    -1829.247       16.083   305.0
30.8000       -1813.010    -1828.280       15.270   289.5
31.0000       -1813.110    -1828.642       15.532   294.5
31.2000       -1813.528    -1829.593       16.065   304.6
31.4000       -1813.998    -1829.282       15.284   289.8
31.6000       -1813.951    -1829.429       15.478   293.5
31.8000       -1811.579    -1828.183       16.604   314.8
32.0000       -1810.999    -1827.480       16.482   312.5
32.2000       -1811.782    -1827.348       15.567   295.2
32.4000       -1812.436    -1828.722       16.286   308.8
32.6000       -1811.546    -1827.251       15.706   297.8
32.8000       -1812.300    -1828.321       16.021   303.8
33.0000       -1812.084    -1828.151       16.067   304.7
33.2000       -1811.122    -1827.845       16.723   317.1
33.4000       -1810.627    -1828.215       17.588   333.5
33.6000       -1812.148    -1828.349       16.201   307.2
33.8000       -1812.334    -1828.093       15.759   298.8
34.0000       -1813.633    -1828.942       15.309   290.3
34.2000       -1813.626    -1828.786       15.160   287.5
34.4000       -1814.008    -1829.244       15.237   288.9
34.6000       -1813.770    -1829.426       15.656   296.9
34.8000       -1814.122    -1829.022       14.900   282.5
35.0000       -1812.389    -1828.023       15.634   296.4
35.2000       -1811.114    -1827.373       16.259   308.3
35.4000       -1810.271    -1827.648       17.377   329.5
35.6000       -1812.063    -1828.719       16.655   315.8
35.8000       -1813.397    -1828.871       15.474   293.4
36.0000       -1812.483    -1827.623       15.140   287.1
36.2000       -1812.699    -1828.098       15.399   292.0
36.4000       -1814.320    -1828.400       14.080   267.0
36.6000       -1814.064    -1829.186       15.122   286.7
36.8000       -1815.080    -1829.495       14.415   273.3
37.0000       -1814.828    -1828.946       14.118   267.7
37.2000       -1813.820    -1828.497       14.677   278.3
37.4000       -1813.576    -1829.306       15.730   298.3
37.6000       -1814.109    -1828.379       14.270   270.6
37.8000       -1813.462    -1828.861       15.398   292.0
38.0000       -1813.610    -1828.754       15.143   287.1
38.2000       -1814.071    -1829.424       15.353   291.1
38.4000       -1813.844    -1828.439       14.595   276.7
38.6000       -1813.688    -1829.315       15.627   296.3
38.8000       -1812.827    -1827.667       14.840   281.4
39.0000       -1813.142    -1828.943       15.801   299.6
39.2000       -1813.376    -1828.686       15.309   290.3
39.4000       -1812.822    -1828.674       15.852   300.6
39.6000       -1813.057    -1828.991       15.934   302.1
39.8000       -1813.609    -1829.200       15.591   295.6
40.0000       -1813.039    -1827.999       14.960   283.7
