Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1841.784    -1841.784        0.000     0.0
2.5000        -1791.862    -1818.508       26.645   505.2
5.0000        -1791.888    -1819.508       27.620   523.7
7.5000        -1791.451    -1817.871       26.420   501.0
10.0000       -1791.751    -1817.407       25.656   486.5
12.5000       -1793.057    -1819.759       26.702   506.3
15.0000       -1792.138    -1818.144       26.006   493.1
17.5000       -1791.814    -1819.270       27.456   520.6
20.0000       -1790.634    -1816.483       25.849   490.1
22.5000       -1792.488    -1818.698       26.210   497.0
25.0000       -1792.333    -1818.296       25.963   492.3
27.5000       -1791.460    -1817.317       25.858   490.3
30.0000       -1791.192    -1818.538       27.346   518.5
32.5000       -1792.257    -1816.982       24.726   468.8
35.0000       -1791.596    -1817.443       25.847   490.1
37.5000       -1791.225    -1815.976       24.751   469.3
40.0000       -1791.414    -1817.952       26.538   503.2
42.5000       -1791.855    -1818.124       26.269   498.1
45.0000       -1790.597    -1817.567       26.970   511.4
47.5000       -1791.553    -1817.631       26.078   494.5
50.0000       -1791.533    -1817.337       25.804   489.3
