Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1801.756    -1823.603       21.847   414.2
0.2000        -1801.704    -1823.764       22.059   418.3
0.4000        -1801.963    -1822.214       20.251   384.0
0.6000        -1803.542    -1823.980       20.438   387.5
0.8000        -1803.624    -1823.975       20.350   385.9
1.0000        -1802.300    -1823.208       20.908   396.5
1.2000        -1801.532    -1822.964       21.432   406.4
1.4000        -1801.612    -1823.283       21.671   410.9
1.6000        -1802.511    -1823.658       21.147   401.0
1.8000        -1801.235    -1822.792       21.557   408.8
2.0000        -1801.407    -1823.798       22.392   424.6
2.2000        -1800.490    -1823.227       22.737   431.1
2.4000        -1799.809    -1823.251       23.441   444.5
2.6000        -1801.268    -1823.367       22.099   419.0
2.8000        -1801.657    -1823.599       21.942   416.1
3.0000        -1800.161    -1822.096       21.935   415.9
3.2000        -1799.887    -1822.385       22.498   426.6
3.4000        -1799.064    -1822.323       23.259   441.0
3.6000        -1800.694    -1821.918       21.224   402.4
3.8000        -1801.280    -1823.378       22.097   419.0
4.0000        -1801.134    -1822.473       21.339   404.6
4.2000        -1800.010    -1821.963       21.953   416.3
4.4000        -1799.492    -1822.906       23.415   444.0
4.6000        -1799.804    -1822.343       22.538   427.4
4.8000        -1800.388    -1822.337       21.948   416.2
5.0000        -1800.809    -1821.017       20.208   383.2
5.2000        -1800.382    -1821.972       21.590   409.4
5.4000        -1802.362    -1824.493       22.130   419.6
5.6000        -1803.521    -1824.961       21.439   406.5
5.8000        -1803.299    -1825.316       22.017   417.5
6.0000        -1803.817    -1824.750       20.933   396.9
6.2000        -1801.947    -1823.159       21.213   402.2
6.4000        -1802.867    -1824.507       21.640   410.3
6.6000        -1802.614    -1823.440       20.826   394.9
6.8000        -1801.166    -1823.062       21.897   415.2
7.0000        -1802.385    -1822.973       20.589   390.4
7.2000        -1801.585    -1823.656       22.071   418.5
7.4000        -1802.967    -1823.312       20.345   385.8
7.6000        -1801.567    -1822.160       20.593   390.5
7.8000        -1802.527    -1822.455       19.928   377.9
8.0000        -1802.101    -1823.375       21.273   403.4
8.2000        -1804.112    -1824.271       20.159   382.3
8.4000        -1803.544    -1824.741       21.197   401.9
8.6000        -1802.566    -1823.561       20.995   398.1
8.8000        -1802.207    -1822.933       20.727   393.0
9.0000        -1802.565    -1823.317       20.752   393.5
9.2000        -1802.379    -1823.596       21.217   402.3
9.4000        -1802.925    -1823.519       20.594   390.5
9.6000        -1802.359    -1822.385       20.026   379.7
9.8000        -1802.111    -1822.916       20.805   394.5
10.0000       -1802.571    -1822.793       20.222   383.4
10.2000       -1802.058    -1824.153       22.095   419.0
10.4000       -1801.960    -1823.330       21.370   405.2
10.6000       -1800.224    -1821.881       21.658   410.7
10.8000       -1799.837    -1821.729       21.892   415.1
11.0000       -1799.392    -1822.626       23.234   440.6
11.2000       -1800.430    -1821.941       21.511   407.9
11.4000       -1800.775    -1822.955       22.180   420.6
11.6000       -1800.657    -1822.297       21.641   410.3
11.8000       -1801.085    -1823.338       22.253   422.0
12.0000       -1801.066    -1822.189       21.123   400.5
12.2000       -1801.954    -1822.597       20.643   391.4
12.4000       -1804.198    -1824.187       19.989   379.0
12.6000       -1801.981    -1823.606       21.625   410.0
12.8000       -1801.358    -1823.301       21.943   416.1
13.0000       -1803.089    -1823.036       19.948   378.2
13.2000       -1804.070    -1825.100       21.030   398.8
13.4000       -1802.797    -1823.555       20.758   393.6
13.6000       -1802.072    -1823.174       21.102   400.1
13.8000       -1800.692    -1821.807       21.115   400.4
14.0000       -1801.572    -1823.315       21.743   412.3
14.2000       -1802.362    -1822.423       20.061   380.4
14.4000       -1803.772    -1824.719       20.947   397.2
14.6000       -1804.003    -1824.763       20.759   393.6
14.8000       -1803.068    -1824.057       20.990   398.0
15.0000       -1801.092    -1822.984       21.892   415.1
15.2000       -1802.379    -1822.938       20.558   389.8
15.4000       -1801.648    -1822.259       20.611   390.8
15.6000       -1802.351    -1823.450       21.099   400.1
15.8000       -1803.115    -1824.805       21.690   411.3
16.0000       -1804.768    -1824.136       19.368   367.3
16.2000       -1803.239    -1823.873       20.634   391.3
16.4000       -1803.000    -1823.496       20.497   388.7
16.6000       -1801.377    -1823.086       21.709   411.6
16.8000       -1801.895    -1824.282       22.388   424.5
17.0000       -1801.974    -1823.261       21.288   403.6
17.2000       -1801.161    -1822.442       21.280   403.5
17.4000       -1800.026    -1822.235       22.209   421.1
17.6000       -1798.767    -1821.351       22.584   428.2
17.8000       -1799.137    -1822.193       23.056   437.2
18.0000       -1800.224    -1823.103       22.879   433.8
18.2000       -1801.308    -1823.575       22.267   422.2
18.4000       -1801.756    -1822.886       21.130   400.7
18.6000       -1802.622    -1823.615       20.993   398.1
18.8000       -1802.810    -1824.474       21.664   410.8
19.0000       -1802.208    -1824.029       21.821   413.8
19.2000       -1801.453    -1823.962       22.509   426.8
19.4000       -1801.273    -1823.664       22.391   424.6
19.6000       -1803.656    -1824.210       20.554   389.7
19.8000       -1803.305    -1824.542       21.236   402.7
20.0000       -1801.850    -1823.163       21.313   404.1
20.2000       -1801.878    -1823.672       21.794   413.2
20.4000       -1803.037    -1823.665       20.629   391.2
20.6000       -1802.711    -1824.574       21.863   414.6
20.8000       -1801.417    -1822.065       20.648   391.5
21.0000       -1801.738    -1824.753       23.015   436.4
21.2000       -1801.965    -1823.517       21.552   408.7
21.4000       -1803.495    -1824.597       21.101   400.1
21.6000       -1803.745    -1822.786       19.041   361.0
21.8000       -1803.226    -1822.879       19.653   372.7
22.0000       -1802.014    -1822.354       20.339   385.7
22.2000       -1802.285    -1823.697       21.412   406.0
22.4000       -1802.608    -1823.885       21.277   403.4
22.6000       -1801.261    -1823.323       22.062   418.3
22.8000       -1801.508    -1823.641       22.133   419.7
23.0000       -1801.982    -1823.328       21.346   404.7
23.2000       -1801.671    -1823.620       21.949   416.2
23.4000       -1802.473    -1823.221       20.748   393.4
23.6000       -1802.031    -1823.823       21.792   413.2
23.8000       -1802.519    -1823.233       20.714   392.8
24.0000       -1802.142    -1823.708       21.566   408.9
24.2000       -1801.710    -1822.910       21.200   402.0
24.4000       -1803.919    -1823.630       19.711   373.7
24.6000       -1802.310    -1823.324       21.013   398.4
24.8000       -1804.462    -1823.860       19.397   367.8
25.0000       -1801.723    -1823.041       21.318   404.2
25.2000       -1802.125    -1823.329       21.204   402.1
25.4000       -1802.455    -1822.500       20.045   380.1
25.6000       -1800.743    -1822.519       21.776   412.9
25.8000       -1800.223    -1822.550       22.327   423.4
26.0000       -1801.499    -1824.277       22.777   431.9
26.2000       -1801.550    -1822.828       21.279   403.5
26.4000       -1801.265    -1823.361       22.096   419.0
26.6000       -1802.038    -1823.138       21.100   400.1
26.8000       -1801.954    -1822.967       21.013   398.4
27.0000       -1802.259    -1823.587       21.328   404.4
27.2000       -1800.676    -1822.718       22.042   418.0
27.4000       -1801.165    -1822.078       20.913   396.5
27.6000       -1803.492    -1823.119       19.627   372.2
27.8000       -1803.485    -1824.267       20.782   394.1
28.0000       -1802.221    -1822.521       20.300   384.9
28.2000       -1801.775    -1823.409       21.634   410.2
28.4000       -1802.884    -1822.487       19.603   371.7
28.6000       -1803.202    -1824.108       20.906   396.4
28.8000       -1803.972    -1823.927       19.954   378.4
29.0000       -1802.812    -1823.709       20.897   396.2
29.2000       -1803.150    -1823.790       20.640   391.4
29.4000       -1802.448    -1823.786       21.338   404.6
29.6000       -1803.542    -1824.678       21.136   400.8
29.8000       -1803.361    -1823.185       19.824   375.9
30.0000       -1801.426    -1823.557       22.131   419.6
30.2000       -1802.303    -1824.039       21.736   412.1
30.4000       -1801.642    -1823.168       21.526   408.2
30.6000       -1802.579    -1824.134       21.555   408.7
30.8000       -1803.466    -1824.426       20.961   397.4
31.0000       -1803.641    -1824.934       21.294   403.8
31.2000       -1803.202    -1824.874       21.672   410.9
31.4000       -1802.138    -1823.164       21.025   398.7
31.6000       -1803.773    -1823.789       20.016   379.5
31.8000       -1803.112    -1823.691       20.579   390.2
32.0000       -1802.446    -1822.518       20.073   380.6
32.2000       -1803.806    -1824.273       20.467   388.1
32.4000       -1802.435    -1823.285       20.850   395.3
32.6000       -1799.993    -1822.846       22.853   433.3
32.8000       -1801.436    -1822.439       21.002   398.2
33.0000       -1802.288    -1823.369       21.081   399.7
33.2000       -1802.898    -1823.461       20.563   389.9
33.4000       -1801.232    -1823.012       21.780   413.0
33.6000       -1801.277    -1822.308       21.031   398.8
33.8000       -1801.705    -1823.442       21.738   412.2
34.0000       -1799.883    -1822.504       22.622   428.9
34.2000       -1801.418    -1822.466       21.048   399.1
34.4000       -1801.825    -1823.355       21.530   408.3
34.6000       -1802.728    -1823.580       20.852   395.4
34.8000       -1803.348    -1823.115       19.767   374.8
35.0000       -1801.990    -1823.831       21.841   414.1
35.2000       -1802.473    -1822.907       20.433   387.4
35.4000       -1802.902    -1823.885       20.984   397.9
35.6000       -1801.348    -1822.497       21.149   401.0
35.8000       -1799.998    -1822.699       22.701   430.4
36.0000       -1802.876    -1823.046       20.170   382.5
36.2000       -1801.606    -1823.125       21.519   408.0
36.4000       -1801.991    -1823.277       21.286   403.6
36.6000       -1801.845    -1823.863       22.018   417.5
36.8000       -1801.117    -1823.617       22.500   426.6
37.0000       -1800.399    -1821.637       21.238   402.7
37.2000       -1799.190    -1822.217       23.027   436.6
37.4000       -1799.461    -1822.502       23.041   436.9
37.6000       -1801.806    -1823.695       21.889   415.0
37.8000       -1802.955    -1823.482       20.527   389.2
38.0000       -1802.649    -1824.911       22.262   422.1
38.2000       -1802.707    -1823.569       20.862   395.6
38.4000       -1805.095    -1825.182       20.087   380.9
38.6000       -1802.667    -1823.853       21.185   401.7
38.8000       -1803.082    -1823.134       20.051   380.2
39.0000       -1802.328    -1823.496       21.169   401.4
39.2000       -1801.759    -1824.029       22.270   422.3
39.4000       -1801.387    -1822.655       21.268   403.3
39.6000       -1802.111    -1822.648       20.537   389.4
39.8000       -1802.167    -1824.018       21.852   414.3
40.0000       -1801.718    -1823.946       22.228   421.5
40.2000       -1801.577    -1823.799       22.222   421.4
40.4000       -1801.611    -1822.997       21.387   405.5
40.6000       -1801.546    -1822.698       21.152   401.1
40.8000       -1800.799    -1823.009       22.210   421.1
41.0000       -1801.049    -1821.990       20.941   397.1
41.2000       -1800.789    -1822.047       21.258   403.1
41.4000       -1801.426    -1822.942       21.517   408.0
41.6000       -1802.144    -1822.818       20.675   392.0
41.8000       -1802.327    -1823.321       20.995   398.1
42.0000       -1801.743    -1822.782       21.039   398.9
42.2000       -1801.684    -1821.871       20.187   382.8
42.4000       -1800.032    -1821.854       21.822   413.8
42.6000       -1800.706    -1821.846       21.139   400.8
42.8000       -1800.602    -1820.722       20.120   381.5
43.0000       -1800.345    -1821.830       21.485   407.4
43.2000       -1801.245    -1823.192       21.948   416.2
43.4000       -1801.928    -1823.117       21.188   401.8
43.6000       -1802.051    -1824.155       22.104   419.1
43.8000       -1800.753    -1822.558       21.805   413.5
44.0000       -1802.760    -1823.320       20.560   389.9
44.2000       -1803.502    -1824.377       20.875   395.8
44.4000       -1802.724    -1823.660       20.936   397.0
44.6000       -1803.772    -1823.213       19.441   368.6
44.8000       -1802.478    -1822.762       20.284   384.6
45.0000       -1803.044    -1823.938       20.894   396.2
45.2000       -1804.062    -1823.716       19.654   372.7
45.4000       -1801.124    -1822.054       20.930   396.9
45.6000       -1801.853    -1823.106       21.253   403.0
45.8000       -1801.360    -1822.252       20.892   396.2
46.0000       -1801.546    -1822.745       21.199   402.0
46.2000       -1801.444    -1822.839       21.395   405.7
46.4000       -1804.025    -1823.962       19.937   378.0
46.6000       -1803.670    -1824.547       20.877   395.9
46.8000       -1803.197    -1823.331       20.133   381.8
47.0000       -1802.515    -1823.410       20.896   396.2
47.2000       -1802.247    -1823.744       21.498   407.6
47.4000       -1802.322    -1823.178       20.856   395.5
47.6000       -1802.005    -1822.018       20.014   379.5
47.8000       -1804.463    -1823.840       19.377   367.4
48.0000       -1803.591    -1824.198       20.607   390.7
48.2000       -1802.711    -1824.777       22.067   418.4
48.4000       -1803.175    -1823.568       20.393   386.7
