      0.0000000000      0.0000000000      0.0018691697
      0.1533593788      0.1673261240      0.6015112516
      0.3129891709      0.2652537791      0.4240594111
      0.4582390083      0.6779422016      0.2287402999
      0.6045137720      0.5811891876      0.2458218762
      0.7797547271      0.2108604312      0.1419066771
      1.0000000000     -0.0000001769      0.0015690692
