Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3417.900    -3417.900        0.000     0.0
0.0500        -3414.192    -3442.338       28.146   261.7
0.1000        -3409.813    -3446.551       36.738   341.6
0.1500        -3408.658    -3445.638       36.980   343.9
0.2000        -3404.493    -3436.502       32.009   297.6
0.2500        -3402.904    -3430.639       27.735   257.9
0.3000        -3402.292    -3432.933       30.641   284.9
0.3500        -3398.540    -3434.470       35.930   334.1
0.4000        -3398.231    -3424.927       26.696   248.2
0.4500        -3394.640    -3427.801       33.161   308.3
0.5000        -3394.735    -3437.429       42.694   397.0
0.5500        -3395.484    -3435.057       39.572   368.0
0.6000        -3397.374    -3432.119       34.745   323.1
0.6500        -3396.843    -3428.441       31.597   293.8
0.7000        -3395.420    -3435.381       39.961   371.6
0.7500        -3396.618    -3443.718       47.100   438.0
0.8000        -3399.316    -3434.789       35.472   329.8
0.8500        -3396.545    -3426.379       29.834   277.4
0.9000        -3397.508    -3425.126       27.617   256.8
0.9500        -3396.680    -3441.587       44.907   417.6
1.0000        -3394.789    -3429.371       34.582   321.6
1.0500        -3393.425    -3432.163       38.737   360.2
1.1000        -3396.941    -3438.453       41.511   386.0
1.1500        -3394.990    -3435.110       40.120   373.1
1.2000        -3396.727    -3433.500       36.772   341.9
1.2500        -3396.498    -3430.762       34.264   318.6
1.3000        -3394.559    -3433.602       39.044   363.0
1.3500        -3395.635    -3424.167       28.532   265.3
1.4000        -3396.442    -3428.355       31.913   296.7
1.4500        -3396.059    -3435.692       39.633   368.5
1.5000        -3395.413    -3430.223       34.810   323.7
1.5500        -3394.880    -3424.136       29.256   272.0
1.6000        -3396.240    -3430.917       34.677   322.4
1.6500        -3397.695    -3435.359       37.664   350.2
1.7000        -3397.914    -3438.277       40.363   375.3
1.7500        -3397.797    -3433.177       35.380   329.0
1.8000        -3398.003    -3429.946       31.943   297.0
