Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3417.900    -3417.900        0.000     0.0
0.0500        -3414.624    -3442.557       27.933   259.7
0.1000        -3410.628    -3446.874       36.246   337.0
0.1500        -3409.739    -3446.187       36.448   338.9
0.2000        -3405.820    -3437.092       31.272   290.8
0.2500        -3404.391    -3431.503       27.112   252.1
0.3000        -3403.923    -3434.315       30.392   282.6
0.3500        -3400.378    -3435.220       34.843   324.0
0.4000        -3400.003    -3426.047       26.044   242.2
0.4500        -3396.690    -3429.306       32.617   303.3
0.5000        -3397.120    -3438.769       41.649   387.3
0.5500        -3397.984    -3437.239       39.255   365.0
0.6000        -3399.548    -3432.538       32.990   306.8
0.6500        -3398.675    -3428.497       29.822   277.3
0.7000        -3397.495    -3434.086       36.591   340.2
0.7500        -3397.305    -3440.130       42.826   398.2
0.8000        -3397.078    -3431.665       34.587   321.6
0.8500        -3396.008    -3423.393       27.385   254.6
0.9000        -3396.181    -3433.835       37.654   350.1
0.9500        -3395.799    -3436.349       40.550   377.1
1.0000        -3395.609    -3438.504       42.895   398.9
1.0500        -3396.637    -3436.895       40.257   374.3
1.1000        -3396.661    -3438.647       41.986   390.4
1.1500        -3397.789    -3432.506       34.717   322.8
1.2000        -3396.543    -3436.685       40.142   373.3
1.2500        -3398.117    -3438.690       40.572   377.3
1.3000        -3398.933    -3423.144       24.211   225.1
1.3500        -3398.600    -3426.876       28.276   262.9
1.4000        -3397.565    -3432.544       34.980   325.3
1.4500        -3397.067    -3425.534       28.467   264.7
1.5000        -3396.243    -3434.189       37.946   352.8
1.5500        -3397.093    -3422.699       25.606   238.1
1.6000        -3396.762    -3437.608       40.846   379.8
1.6500        -3395.173    -3414.581       19.408   180.5
1.7000        -3395.708    -3435.579       39.871   370.7
1.7500        -3393.928    -3428.478       34.549   321.3
