Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3417.900    -3417.900        0.000     0.0
0.0500        -3412.897    -3441.679       28.782   267.6
0.1000        -3407.369    -3445.569       38.200   355.2
0.1500        -3405.407    -3443.926       38.519   358.2
0.2000        -3400.515    -3434.699       34.184   317.9
0.2500        -3398.430    -3428.096       29.666   275.9
0.3000        -3397.358    -3428.614       31.256   290.6
0.3500        -3393.073    -3432.947       39.874   370.8
0.4000        -3392.939    -3421.880       28.940   269.1
0.4500        -3389.172    -3423.673       34.502   320.8
0.5000        -3388.186    -3434.713       46.527   432.6
0.5500        -3387.814    -3424.662       36.848   342.6
0.6000        -3390.884    -3431.098       40.214   373.9
0.6500        -3390.914    -3421.655       30.741   285.8
0.7000        -3387.563    -3423.859       36.296   337.5
0.7500        -3387.009    -3426.822       39.813   370.2
0.8000        -3390.239    -3432.332       42.092   391.4
0.8500        -3393.649    -3438.381       44.733   415.9
0.9000        -3393.411    -3431.313       37.903   352.4
0.9500        -3390.845    -3424.933       34.088   317.0
1.0000        -3386.347    -3422.547       36.200   336.6
1.0500        -3389.106    -3424.558       35.451   329.6
1.1000        -3391.685    -3439.654       47.969   446.0
1.1500        -3392.754    -3426.799       34.045   316.6
1.2000        -3389.067    -3421.259       32.192   299.3
1.2500        -3387.339    -3416.264       28.925   269.0
1.3000        -3388.796    -3421.052       32.256   299.9
1.3500        -3391.412    -3435.669       44.256   411.5
1.4000        -3389.749    -3430.695       40.946   380.7
1.4500        -3388.906    -3425.569       36.663   340.9
1.5000        -3387.206    -3427.914       40.708   378.5
1.5500        -3389.013    -3430.511       41.498   385.9
1.6000        -3387.445    -3426.304       38.859   361.3
1.6500        -3387.472    -3427.637       40.165   373.5
1.7000        -3388.371    -3425.483       37.112   345.1
1.7500        -3391.531    -3438.145       46.614   433.4
1.8000        -3389.859    -3425.187       35.328   328.5
1.8500        -3389.892    -3422.632       32.740   304.4
1.9000        -3388.114    -3425.975       37.861   352.0
1.9500        -3388.476    -3429.967       41.491   385.8
2.0000        -3391.039    -3431.536       40.497   376.6
2.0500        -3390.606    -3425.651       35.045   325.9
2.1000        -3391.047    -3420.642       29.595   275.2
2.1500        -3387.891    -3430.144       42.253   392.9
2.2000        -3390.140    -3431.969       41.830   389.0
2.2500        -3389.709    -3429.893       40.184   373.7
2.3000        -3390.851    -3421.609       30.758   286.0
2.3500        -3389.983    -3423.925       33.942   315.6
2.4000        -3388.762    -3424.757       35.996   334.7
2.4500        -3389.746    -3426.705       36.959   343.7
2.5000        -3387.895    -3425.649       37.754   351.1
2.5500        -3389.925    -3428.272       38.348   356.6
2.6000        -3390.720    -3429.465       38.745   360.3
2.6500        -3390.284    -3428.742       38.458   357.6
2.7000        -3390.426    -3431.151       40.725   378.7
2.7500        -3389.791    -3430.706       40.915   380.4
2.8000        -3391.563    -3433.256       41.692   387.7
2.8500        -3391.913    -3426.978       35.065   326.1
2.9000        -3391.596    -3434.210       42.614   396.2
2.9500        -3392.420    -3426.935       34.515   320.9
3.0000        -3391.126    -3431.270       40.144   373.3
3.0500        -3391.425    -3428.220       36.795   342.1
3.1000        -3391.887    -3438.038       46.151   429.1
3.1500        -3391.661    -3421.857       30.196   280.8
3.2000        -3391.497    -3427.809       36.312   337.6
3.2500        -3391.757    -3430.666       38.909   361.8
3.3000        -3392.871    -3432.793       39.922   371.2
3.3500        -3392.465    -3430.566       38.102   354.3
3.4000        -3393.121    -3428.478       35.357   328.8
3.4500        -3392.763    -3432.019       39.256   365.0
3.5000        -3392.093    -3430.592       38.499   358.0
