Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3410.500    -3410.500        0.000     0.0
0.0500        -3406.285    -3445.561       39.276   365.2
0.1000        -3403.482    -3439.236       35.753   332.5
0.1500        -3401.337    -3433.438       32.101   298.5
0.2000        -3400.485    -3434.886       34.402   319.9
0.2500        -3398.385    -3436.180       37.795   351.4
0.3000        -3397.816    -3426.851       29.035   270.0
0.3500        -3397.480    -3428.557       31.078   289.0
0.4000        -3396.805    -3437.637       40.832   379.7
0.4500        -3394.314    -3435.930       41.616   387.0
0.5000        -3394.427    -3435.459       41.033   381.5
0.5500        -3396.716    -3435.399       38.683   359.7
0.6000        -3394.273    -3428.683       34.410   320.0
0.6500        -3395.302    -3427.333       32.031   297.8
0.7000        -3394.938    -3431.783       36.844   342.6
0.7500        -3394.729    -3434.978       40.249   374.3
0.8000        -3395.854    -3415.542       19.688   183.1
0.8500        -3395.037    -3425.331       30.294   281.7
0.9000        -3394.492    -3420.968       26.476   246.2
0.9500        -3390.647    -3426.417       35.770   332.6
1.0000        -3392.073    -3421.160       29.086   270.5
1.0500        -3391.461    -3423.183       31.721   295.0
1.1000        -3391.602    -3425.764       34.162   317.7
1.1500        -3391.802    -3424.728       32.926   306.2
1.2000        -3391.243    -3418.656       27.412   254.9
1.2500        -3391.556    -3431.017       39.460   366.9
1.3000        -3393.573    -3435.769       42.196   392.4
1.3500        -3392.238    -3433.106       40.869   380.0
1.4000        -3393.808    -3431.559       37.751   351.0
1.4500        -3391.911    -3420.053       28.142   261.7
1.5000        -3390.696    -3428.631       37.935   352.7
1.5500        -3389.102    -3425.734       36.632   340.6
1.6000        -3389.491    -3418.492       29.000   269.7
1.6500        -3389.431    -3432.488       43.056   400.4
1.7000        -3392.178    -3417.085       24.907   231.6
1.7500        -3391.403    -3420.326       28.923   268.9
1.8000        -3391.956    -3424.663       32.707   304.1
1.8500        -3390.232    -3422.007       31.775   295.5
1.9000        -3388.010    -3424.358       36.349   338.0
1.9500        -3387.314    -3420.515       33.200   308.7
2.0000        -3387.756    -3428.085       40.330   375.0
2.0500        -3390.815    -3429.827       39.012   362.8
2.1000        -3391.951    -3434.155       42.204   392.4
2.1500        -3392.035    -3421.750       29.715   276.3
2.2000        -3390.348    -3421.624       31.276   290.8
2.2500        -3389.142    -3420.111       30.969   288.0
2.3000        -3389.069    -3424.726       35.657   331.6
2.3500        -3389.260    -3421.025       31.764   295.4
2.4000        -3388.240    -3420.241       32.001   297.6
2.4500        -3386.818    -3419.965       33.148   308.2
2.5000        -3387.391    -3424.743       37.352   347.3
2.5500        -3388.619    -3426.100       37.481   348.5
2.6000        -3389.455    -3424.439       34.984   325.3
2.6500        -3388.499    -3422.144       33.645   312.8
2.7000        -3388.421    -3424.265       35.843   333.3
2.7500        -3388.281    -3424.585       36.305   337.6
2.8000        -3388.486    -3424.162       35.676   331.7
2.8500        -3388.228    -3424.662       36.434   338.8
2.9000        -3388.466    -3422.896       34.430   320.1
2.9500        -3388.265    -3424.414       36.149   336.1
3.0000        -3388.810    -3424.535       35.725   332.2
3.0500        -3388.513    -3422.731       34.218   318.2
3.1000        -3388.243    -3422.259       34.015   316.3
3.1500        -3387.915    -3423.588       35.673   331.7
3.2000        -3387.916    -3424.304       36.389   338.4
3.2500        -3388.021    -3423.986       35.965   334.4
3.3000        -3388.070    -3424.089       36.019   334.9
3.3500        -3388.080    -3423.467       35.387   329.0
3.4000        -3388.045    -3422.690       34.645   322.1
3.4500        -3388.024    -3422.930       34.906   324.6
3.5000        -3387.936    -3423.430       35.494   330.0
3.5500        -3388.053    -3423.028       34.975   325.2
3.6000        -3387.942    -3423.245       35.303   328.3
3.6500        -3387.710    -3421.527       33.817   314.4
3.7000        -3387.295    -3421.709       34.414   320.0
3.7500        -3387.410    -3422.682       35.272   328.0
3.8000        -3387.706    -3424.097       36.392   338.4
3.8500        -3388.134    -3423.953       35.819   333.1
3.9000        -3388.493    -3423.875       35.382   329.0
3.9500        -3388.513    -3423.747       35.234   327.6
4.0000        -3388.811    -3424.868       36.057   335.3
4.0500        -3388.848    -3422.927       34.079   316.9
4.1000        -3388.732    -3424.490       35.758   332.5
4.1500        -3388.380    -3423.598       35.218   327.5
4.2000        -3388.188    -3423.109       34.920   324.7
4.2500        -3388.223    -3423.214       34.991   325.4
4.3000        -3388.419    -3423.385       34.967   325.1
4.3500        -3387.962    -3423.399       35.437   329.5
