Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3410.501    -3410.501        0.000     0.0
0.0500        -3405.856    -3445.445       39.589   368.1
0.1000        -3402.697    -3439.018       36.321   337.7
0.1500        -3400.256    -3432.971       32.715   304.2
0.2000        -3399.218    -3434.424       35.206   327.4
0.2500        -3396.908    -3435.559       38.651   359.4
0.3000        -3396.204    -3426.261       30.057   279.5
0.3500        -3395.805    -3427.568       31.764   295.4
0.4000        -3395.020    -3436.815       41.795   388.6
0.4500        -3392.264    -3434.606       42.342   393.7
0.5000        -3392.365    -3434.301       41.935   389.9
0.5500        -3394.673    -3434.915       40.242   374.2
0.6000        -3392.110    -3425.879       33.770   314.0
0.6500        -3393.570    -3429.770       36.200   336.6
0.7000        -3393.089    -3430.399       37.310   346.9
0.7500        -3390.488    -3424.529       34.041   316.5
0.8000        -3392.051    -3425.179       33.128   308.0
0.8500        -3392.519    -3427.220       34.702   322.7
0.9000        -3392.804    -3428.406       35.602   331.0
0.9500        -3391.575    -3429.275       37.701   350.6
1.0000        -3390.745    -3430.072       39.328   365.7
1.0500        -3389.139    -3428.557       39.419   366.5
1.1000        -3390.596    -3427.815       37.220   346.1
1.1500        -3390.499    -3419.315       28.816   267.9
1.2000        -3388.932    -3429.646       40.714   378.6
1.2500        -3390.515    -3432.650       42.134   391.8
1.3000        -3390.865    -3422.474       31.609   293.9
1.3500        -3389.798    -3426.931       37.133   345.3
1.4000        -3389.774    -3425.082       35.308   328.3
1.4500        -3391.515    -3435.183       43.668   406.0
1.5000        -3391.502    -3430.569       39.067   363.3
1.5500        -3390.353    -3422.914       32.561   302.8
1.6000        -3390.510    -3422.971       32.462   301.8
1.6500        -3391.341    -3434.132       42.791   397.9
1.7000        -3391.748    -3438.682       46.934   436.4
1.7500        -3392.215    -3418.589       26.374   245.2
1.8000        -3389.183    -3416.930       27.747   258.0
1.8500        -3389.229    -3425.660       36.431   338.7
1.9000        -3391.100    -3428.453       37.353   347.3
1.9500        -3390.827    -3427.604       36.777   342.0
2.0000        -3390.602    -3428.262       37.660   350.2
2.0500        -3389.876    -3424.521       34.644   322.1
2.1000        -3389.558    -3423.884       34.326   319.2
2.1500        -3388.990    -3423.279       34.289   318.8
2.2000        -3388.985    -3425.711       36.727   341.5
2.2500        -3388.286    -3425.562       37.276   346.6
2.3000        -3388.439    -3422.923       34.484   320.7
2.3500        -3387.872    -3423.568       35.696   331.9
2.4000        -3388.439    -3425.964       37.525   348.9
2.4500        -3388.329    -3424.759       36.430   338.7
2.5000        -3387.748    -3422.087       34.340   319.3
2.5500        -3387.354    -3422.933       35.579   330.8
2.6000        -3387.324    -3423.111       35.787   332.8
2.6500        -3387.419    -3424.277       36.858   342.7
2.7000        -3387.132    -3422.706       35.573   330.8
2.7500        -3387.154    -3423.328       36.174   336.4
2.8000        -3387.004    -3422.508       35.504   330.1
2.8500        -3387.169    -3423.064       35.895   333.8
2.9000        -3387.029    -3423.950       36.920   343.3
2.9500        -3387.076    -3422.946       35.870   333.5
3.0000        -3386.924    -3422.751       35.827   333.1
3.0500        -3387.068    -3422.438       35.370   328.9
3.1000        -3386.980    -3422.979       35.999   334.7
3.1500        -3386.809    -3422.835       36.026   335.0
3.2000        -3386.725    -3423.868       37.143   345.4
3.2500        -3386.884    -3424.039       37.155   345.5
3.3000        -3387.166    -3423.796       36.630   340.6
3.3500        -3386.811    -3422.132       35.321   328.4
3.4000        -3386.649    -3422.110       35.461   329.7
3.4500        -3386.542    -3422.444       35.902   333.8
3.5000        -3386.351    -3421.479       35.129   326.6
3.5500        -3386.480    -3420.793       34.313   319.1
3.6000        -3386.016    -3422.055       36.039   335.1
3.6500        -3386.122    -3422.359       36.236   336.9
3.7000        -3386.038    -3422.250       36.211   336.7
3.7500        -3385.991    -3421.071       35.080   326.2
3.8000        -3386.051    -3422.725       36.675   341.0
3.8500        -3385.984    -3422.302       36.318   337.7
3.9000        -3385.985    -3422.446       36.461   339.0
3.9500        -3385.874    -3420.860       34.986   325.3
4.0000        -3385.512    -3421.354       35.842   333.3
4.0500        -3385.132    -3421.466       36.334   337.9
4.1000        -3385.210    -3421.649       36.439   338.8
4.1500        -3385.427    -3422.319       36.891   343.0
4.2000        -3385.505    -3421.597       36.092   335.6
4.2500        -3385.642    -3422.288       36.646   340.7
4.3000        -3385.736    -3420.594       34.858   324.1
4.3500        -3385.243    -3422.358       37.115   345.1
4.4000        -3385.421    -3421.755       36.334   337.8
4.4500        -3385.255    -3421.489       36.234   336.9
4.5000        -3385.203    -3422.288       37.084   344.8
4.5500        -3385.073    -3421.799       36.726   341.5
4.6000        -3385.240    -3422.430       37.190   345.8
4.6500        -3385.453    -3420.998       35.544   330.5
4.7000        -3385.085    -3421.250       36.164   336.3
4.7500        -3384.991    -3421.115       36.124   335.9
4.8000        -3384.696    -3421.135       36.439   338.8
4.8500        -3384.858    -3421.466       36.607   340.4
4.9000        -3384.812    -3421.440       36.629   340.6
4.9500        -3384.898    -3421.300       36.403   338.5
5.0000        -3384.917    -3422.248       37.331   347.1
5.0500        -3385.203    -3422.200       36.996   344.0
5.1000        -3385.268    -3421.945       36.677   341.0
5.1500        -3385.325    -3420.551       35.226   327.6
5.2000        -3385.259    -3421.398       36.139   336.0
5.2500        -3385.100    -3421.505       36.404   338.5
5.3000        -3385.400    -3421.427       36.027   335.0
5.3500        -3385.305    -3421.605       36.300   337.5
5.4000        -3385.177    -3420.562       35.386   329.0
5.4500        -3384.894    -3422.003       37.110   345.1
5.5000        -3385.298    -3422.010       36.711   341.4
5.5500        -3385.067    -3421.616       36.549   339.8
5.6000        -3385.385    -3420.437       35.052   325.9
5.6500        -3385.297    -3421.767       36.469   339.1
5.7000        -3385.174    -3421.354       36.179   336.4
5.7500        -3385.132    -3422.050       36.918   343.3
5.8000        -3385.138    -3420.868       35.730   332.2
5.8500        -3385.147    -3421.089       35.942   334.2
5.9000        -3385.167    -3422.330       37.162   345.6
5.9500        -3385.153    -3421.296       36.143   336.1
6.0000        -3384.996    -3420.083       35.088   326.3
6.0500        -3384.899    -3421.161       36.262   337.2
6.1000        -3384.726    -3421.544       36.818   342.4
6.1500        -3385.055    -3422.880       37.826   351.7
